Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"PJ, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,1,0,0,0,0,0
"PJ, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024500004947186,0.0,6.93881155204134,1,0,0,0,0,0
"PJ, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011400006711483,0.0,6.86792467641074,1,0,0,0,0,0
"PJ, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,1,0,0,0,0,0
"PJ, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015099994838238,0.0,6.91049072742758,1,0,0,0,0,0
"PJ, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699994146824,0.0,6.86729412107144,1,0,0,0,0,0
"PJ, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,1,0,0,0,0
"PJ, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116100005805492,0.0,6.89713021715261,0,1,0,0,0,0
"PJ, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158900000154972,0.0,6.78120437331981,0,1,0,0,0,0
"PJ, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,1,0,0,0,0
"PJ, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100600000470877,0.0,6.90265041780729,0,1,0,0,0,0
"PJ, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156599994748831,0.0,6.77873973811449,0,1,0,0,0,0
"PJ, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,1,0,0,0,0
"PJ, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108200006186962,0.0,6.90455967624298,0,1,0,0,0,0
"PJ, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165899999439716,0.0,6.77975578551966,0,1,0,0,0,0
"PJ, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,1,0,0,0
"PJ, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000799998641014,0.0,6.93084157025003,0,0,1,0,0,0
"PJ, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000699996948242,0.0,6.91320124034152,0,0,1,0,0,0
"PJ, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,1,0,0,0
"PJ, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003600001335144,0.0,6.95259193744807,0,0,1,0,0,0
"PJ, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002000004053116,0.0,6.93198594501699,0,0,1,0,0,0
"PJ, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,1,0,0,0
"PJ, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002399995923042,0.0,6.97710155373903,0,0,1,0,0,0
"PJ, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000300005078316,0.0,6.89893538546417,0,0,1,0,0,0
"PJ, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,1,0
"PJ, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00280000269413,0.0,6.94780620249654,0,0,0,0,1,0
"PJ, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00110000371933,0.0,6.89265609452584,0,0,0,0,1,0
"PJ, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,1,0
"PJ, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000499993562698,0.0,6.95103748872999,0,0,0,0,1,0
"PJ, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004000008106232,0.0,6.9323288770645,0,0,0,0,1,0
"PJ, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,1,0
"PJ, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009199991822243,0.0,6.93926414061091,0,0,0,0,1,0
"PJ, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006799995899201,0.0,6.88753998164332,0,0,0,0,1,0
"PJ, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,0,1
"PJ, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047600001096726,0.0,6.92866185998091,0,0,0,0,0,1
"PJ, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053700000047684,0.0,6.86210012418925,0,0,0,0,0,1
"PJ, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,0,1
"PJ, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039899997413158,0.0,7.63930961358108,0,0,0,0,0,1
"PJ, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048499993979931,0.0,6.85080792097699,0,0,0,0,0,1
"PJ, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,0,1
"PJ, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058900002390146,0.0,6.87556823145702,0,0,0,0,0,1
"PJ, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063200000673533,0.0,6.91718788803295,0,0,0,0,0,1
"PJ, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,0,0
"PJ, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007100004702806,0.0,6.92358667259147,0,0,0,0,0,0
"PJ, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000899996608496,0.0,6.91928881577077,0,0,0,0,0,0
"PJ, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,0,0
"PJ, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002999998629093,0.0,6.88973751253824,0,0,0,0,0,0
"PJ, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002900000661612,0.0,6.96031143861119,0,0,0,0,0,0
"PJ, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,6.7,0,0,0,0,0,0
"PJ, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135000012815,0.0,6.78796742655103,0,0,0,0,0,0
"PJ, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012800000607967,0.0,6.93824538860501,0,0,0,0,0,0
"RI, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,1,0,0,0,0,0
"RI, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005400002002716,6.52655112009853,1,0,0,0,0,0
"RI, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002099998295307,6.90681975859959,1,0,0,0,0,0
"RI, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,1,0,0,0,0,0
"RI, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019500002264976,6.66633476196461,1,0,0,0,0,0
"RI, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.55111512312578e-17,6.85545157340033,1,0,0,0,0,0
"RI, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,1,0,0,0,0,0
"RI, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010199993848801,6.86184568146484,1,0,0,0,0,0
"RI, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001800000667572,6.88582565507846,1,0,0,0,0,0
"RI, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,1,0,0,0,0
"RI, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012900002300739,7.22935122515835,0,1,0,0,0,0
"RI, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000799998641014,6.90681975859959,0,1,0,0,0,0
"RI, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,1,0,0,0,0
"RI, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000995398,7.16329582091796,0,1,0,0,0,0
"RI, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000399999320507,6.89265609452584,0,1,0,0,0,0
"RI, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,1,0,0,0,0
"RI, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100004374981,6.93824538860501,0,1,0,0,0,0
"RI, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001199997961521,6.89833421430198,0,1,0,0,0,0
"RI, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,1,0,0,0
"RI, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001400001347065,7.19940274284663,0,0,1,0,0,0
"RI, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000655651,6.92045313643026,0,0,1,0,0,0
"RI, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,1,0,0,0
"RI, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019799999892712,6.82652885549281,0,0,1,0,0,0
"RI, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000200003385544,6.88876174596044,0,0,1,0,0,0
"RI, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,1,0,0,0
"RI, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001999996602535,6.90836168164928,0,0,1,0,0,0
"RI, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001599997282028,6.8704407462467,0,0,1,0,0,0
"RI, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,1,0
"RI, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038400001823902,7.09647878293406,0,0,0,0,1,0
"RI, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011100001633167,6.92196371548061,0,0,0,0,1,0
"RI, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,1,0
"RI, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026699997484684,6.91367150348198,0,0,0,0,1,0
"RI, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009499996900558,6.90729458019169,0,0,0,0,1,0
"RI, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,1,0
"RI, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036799997091294,7.20418780523514,0,0,0,0,1,0
"RI, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061999991536141,6.94523246802244,0,0,0,0,1,0
"RI, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,0,1
"RI, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015500001609325,6.78221635764962,0,0,0,0,0,1
"RI, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000002026558,6.8615911378453,0,0,0,0,0,1
"RI, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,0,1
"RI, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004100002348423,6.85416505220094,0,0,0,0,0,1
"RI, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007500004023314,6.87556823145702,0,0,0,0,0,1
"RI, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,0,1
"RI, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000001639128,6.68598339485245,0,0,0,0,0,1
"RI, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002300001680851,6.8476932700086,0,0,0,0,0,1
"RI, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,0,0
"RI, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00109999999404,6.99932366871132,0,0,0,0,0,0
"RI, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000699996948242,6.94735929800969,0,0,0,0,0,0
"RI, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,0,0
"RI, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000300001353025,7.00366423369104,0,0,0,0,0,0
"RI, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003499999642372,6.89083350930915,0,0,0,0,0,0
"RI, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,6.7,0,0,0,0,0,0
"RI, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012900002300739,6.56526611333754,0,0,0,0,0,0
"RI, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013100001960993,6.87432137098706,0,0,0,0,0,0
