Experiments,DFabs<--ACabs,DFabs<--BAabs,DFabs<--BHabs,DFabs<--BLabs,DFabs<--BUabs,DFabs<--CAabs,DFabs<--CCabs,DFabs<--CHabs,DFabs<--DFabs,DFabs<--ELabs,DFabs<--ERabs,DFabs<--FPabs,DFabs<--PCabs,DFabs<--PJabs,DFabs<--RIabs,DFabs<--pH,DFabs<--Lactate,DFabs<--Butyrate,DFabs<--Acetate,DFabs<--AcGum,DFabs<--ArGal,DFabs<--Inulin,DFabs<--Pectin,DFabs<--Starch,DFabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
BA-BU-PJ-RI-ArGal-Inulin,-0.0024724392084912814,-0.0012959888204932214,0.0013033579154448078,0.001641132382845336,0.00513822006400336,0.010008216864344749,0.02239321036602963,0.0010596113431860104,-0.09271754439242863,-0.0026330636966634875,0.008721524817361074,0.00035737731240012354,0.0001833872784945086,0.002790195359425113,0.00027443857694214033,0.004358411502431739,0.0,0.0,0.0,-0.002861294765025378,0.023783119742504574,0.015866583081131636,-0.008844746628945523,-0.008366144502704792,-0.005039832759648562,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.5,0.5,0.0,0.0,0.0
BA-CA-CC-CH-EL-FP-RI-Xylan,-0.0027440095811404968,-0.0027095358598638666,-2.040837806734086e-05,-0.0003560119596394629,-0.008095323529771782,-0.0014502546648410232,-0.00397319492968646,-0.00011720757931470883,-0.018192920698360964,0.0020312823389064174,0.006151794709942559,-0.0010376979749311102,0.0009675483896651044,-0.00027026334608143,1.4665580608629335e-05,0.004268211873078888,0.0,0.0,0.0,-0.0012981231375174102,-0.003030744311823087,-0.023056026229804214,-0.008389372900128365,-0.003360247693278572,0.038315571157092394,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.0,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BA-CA-CC-CH-EL-FP-Starch,-0.003049493472684514,-0.0018791779384694314,0.0014379738694564855,0.0008377666466615408,-0.0057611317102882,-0.002878723151304506,-0.009710744775154373,0.00048549563369967684,-0.03909965428269723,0.001931103615259582,0.006266988397321919,-0.0003820818171582438,-0.0019701368700374253,-0.0008946154469793504,0.004578323284672067,0.003921391769227656,0.0,0.0,0.0,-0.00247229586948048,-0.00332119434563951,-0.01578040813349865,-0.00650976125658913,0.049787814041430296,-0.001889706702733582,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-CA-CC-CH-EL-RI-Pectin,-0.001576438551260666,-0.0015905601158738153,0.0008726540461859917,0.0009159713881936941,-1.9074373624541225e-05,-0.0025979627601125034,-0.0070140880752693514,0.0010038173554295848,-0.04401801931925796,0.0033161177028986546,0.0036970101703297006,0.0014968902177431367,-5.3967901251532795e-05,-0.00048312719234011353,0.0001251085153357561,0.0056477996825494555,0.0,0.0,0.0,-0.002380553368817676,-0.0025507434355941682,-0.019723761328919367,0.04758860987018456,-0.0043857664293186225,-0.0046221847070211704,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BA-CA-CC-CH-ER-FP-PC-Starch,-0.001926639081740921,-0.0013446817987344479,0.0013595792498778214,0.0005577643605118456,-0.003985292413695291,-0.003539589968594638,-0.004392525453797796,3.750794990496181e-05,-0.018254714614965698,-0.0034921550784598704,-0.0031774427961896775,-0.00037262580780820435,0.003504729176109488,7.521354170008145e-05,0.004445292299444025,0.0030320256220346146,0.0,0.0,0.0,-0.0013049705241891473,-0.002341629256579009,-0.01795164705338803,-0.008290937219492416,0.032705754141577274,-0.0016952842965044749,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-CA-CC-EL-ER-PJ-ArGal,-0.0018861997364596885,-0.0009385790912942446,-0.00016772655092857111,0.0010528269240801984,0.0004141477834094657,-0.002480858313766393,-0.009197344763035124,-0.0018346457166427909,-0.03453568502583287,0.0009507060406560245,-0.0021038666943257508,0.00045188822529532694,-0.0010609686831859026,0.001972396575253119,0.0024126844345168635,0.0043213434348052205,0.0,0.0,0.0,-0.001368106347932057,0.03673774011771787,-0.008288081027567389,-0.006211940964514559,-0.002917116843163967,-0.001674882424148646,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BA-CA-CC-ER-PJ-RI-Inulin,-0.001199291636320678,-0.0004002540118315003,0.00019035239788618965,-7.216509262269235e-05,-0.005574641688303513,-0.0043349016339264135,-0.00880338757214221,-0.000546185462312265,-0.016924908078190956,-0.001982017968865958,-0.0033694748004729092,-0.00016136874529448423,0.0012743083218281917,0.002446845085783438,-4.650266163728396e-05,0.0058580431799319654,0.0,0.0,0.0,-0.0028969154608520595,-0.0011693135479634456,0.02498006195168604,-0.005130419582128525,-0.006501160990446806,-0.00198897066780112,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BA-CA-CC-FP-PC-PJ-ArGal-Pectin-Xylan,-0.0023061557198789996,-0.0017201429470018908,0.00015370722182772307,0.0007221150093457915,-0.0052562632039189336,-0.0024672115898945112,-0.005846930017525499,-0.0007451081174341113,-0.029911286502399225,-0.003686089781536298,0.005033482998948207,-0.0006378630751913239,0.0030741733177141713,0.0021103060110048808,0.002042616556652567,0.005122511605308814,0.0,0.0,0.0,-0.0018725496395067729,0.010613106225024573,-0.01822611496191133,0.008327103272419083,-0.00446582816541195,0.01359015335752205,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
BA-CA-CH-DF-EL-FP-Inulin,-0.006358066311275417,-0.003622005656361581,0.005053713939745319,0.0025261163186620613,-0.05159538124941967,-0.012369641057130966,0.03255766754969954,-0.00032505259595134566,0.051133188793266345,0.016274640270593495,0.01916426673192869,0.00525198613039472,-0.015183930266648533,-0.0032516233995556827,0.004238195288926364,0.026561766170303928,0.0,0.0,0.0,-0.013470576280219988,-0.017988856565207243,0.09383451904085548,-0.02036258285018531,-0.0375322803313082,-0.012106819701465694,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6999650017498125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-CA-CH-DF-PJ-Xylan,-0.004112496731633489,-0.01619174199178815,0.00538468059660359,-0.002585757728666068,-0.024181273095309732,-0.016363444353707814,0.005499787486412309,-0.004509706720709799,0.026182321084832597,-0.007340339103882962,0.006625847584483296,0.0036599433523687437,-0.004104769683697004,0.004869811800731854,0.006011563676663421,0.011953850981186738,0.0,0.0,0.0,-0.010860873008654877,-0.018133520649915393,-0.06681987970728766,-0.02943579381670464,-0.023659093627198178,0.10539303689856422,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BA-CA-PJ-ArGal,-0.0025353998792442397,-0.0016981338303197512,0.0007070535048842428,0.0013401828943328425,-0.004682161645455796,-0.0035845693370158017,0.012359448549422352,-0.00020998851480809037,-0.038615716020153325,-0.005191796677695079,0.004350529330020601,0.0009476071308282284,-0.0022932105172764174,0.00190820909189907,0.003851855039935219,0.00699648121202534,0.0,0.0,0.0,-0.001869740221988071,0.041278851267627696,-0.02060401313853534,-0.007236055626787921,-0.00729896931316365,-0.004272732003168626,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BA-CC-DF-FP-PJ-Inulin,0.00011937838217074195,-0.0060858544131571594,-0.0026272185858000393,-0.004052888996560464,-0.04671495838090778,0.016567567500539806,-0.04074972618032586,-0.011175882746888834,0.039150412953035396,-0.005365171405402096,0.015636350270360713,-0.002693864010613073,-0.011600735580379311,0.008546606266701763,0.0015586537630720573,0.012424375084652144,0.0,0.0,0.0,-0.011165908741002734,-0.011462852324951776,0.08188642908395692,-0.020211486188186845,-0.03603793826970188,-0.015705453030426395,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-CC-ER-FP-PC-RI-Pectin,-0.00035164043307304386,-0.0013231573965061785,0.000336069803346286,0.0007775020311501899,-0.001756037046963519,0.003647645330903205,-0.005605817912993106,-0.000757619399916042,-0.041467169978740545,-0.0004419706829569556,-0.002452005857432431,-0.00091491111130877,0.006429637758569284,-0.0005423611927438861,-0.0010734779421578756,0.005678695621476933,0.0,0.0,0.0,-0.003580295677212152,-0.0026641010086644783,-0.018771128813651474,0.04838889872485941,-0.007138465844433415,-0.002770557994530959,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA-CH-PC-RI-Pectin,0.0016035131923854355,-0.0012691176614978094,0.0005945803936232207,0.0009150180576199832,-0.009992059484462844,0.006566424860873004,0.0117114570973949,-8.752208033745843e-05,-0.07866948510435494,-0.00010128074071624038,0.0039929307607764536,0.0036913043040443546,0.004140165736052122,0.001072673118588599,0.00015643916008147406,0.005969668855382637,0.0,0.0,0.0,-0.0035859442180530584,-0.00336379658092152,-0.022089919818734583,0.06336261095648463,-0.007657584268599748,-0.0033123449219221415,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BA-DF-EL-PJ-RI-ArGal-Starch,-0.013141624422913249,-0.014331349364735861,0.0033339191753078575,0.0032764742218635273,-0.010234158667312424,0.00952723484994336,0.03609098675068129,0.001974520126188341,0.05759135687215761,0.0005349702269516193,0.007889072427695447,0.006534108148718424,-8.301043374972077e-05,0.000345172496004539,-0.0020054527693851376,0.03284931453452869,0.0,0.0,0.0,-0.00988488447429104,0.053111327820542176,-0.09235964429310775,-0.026130803322250196,0.0630931015482003,-0.014942168329249723,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.5,0.0,0.0,0.5,0.0
BA-DF-ER-FP-PC-ArGal-Inulin,-0.0015993145937946698,-0.005773756035010924,0.00018713279203935176,0.002702478148381819,-0.03473719421266155,0.022911984519186343,0.036154927802695476,-0.0005675074932250105,0.05123897956684232,-0.009371453125707134,-0.017521747704595327,-0.0065573086030781295,0.014091944762251592,-0.005185687694359906,0.005801347638057036,0.02649325504899025,0.0,0.0,0.0,-0.01285747141153975,0.05473061417991464,0.038372655151919885,-0.02807209716432474,-0.03602598008953711,-0.012155422500588675,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,1.0,0.7936507936507142,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
BA-DF-FP-PC-PJ-RI-ArGal-Pectin,-0.001778650715608488,-0.013449437469244006,0.00246339334682985,0.0004944981566884335,-0.014222680780697956,0.009706187620759012,0.03016797843812542,0.004906814777376978,0.05845342446965251,-0.002304511852562426,0.012115365768020803,-0.011902281684292986,0.01301718670028177,0.0013656020435419964,-0.002074867947535081,0.03027421641417524,0.0,0.0,0.0,-0.01010336761278185,0.0604126057824628,-0.08326125403188847,0.076691751007668,-0.03162013388492845,-0.016146584654396227,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.5,0.0,0.5,0.0,0.0
BA-DF-PC-PJ-AcGum,-0.0014491843550720025,-0.013695893030274998,0.0031259844740006036,0.0010824969004501004,-0.013899594657123092,0.016292686973783107,0.026656245389445273,0.006686689007011326,0.051806494595313606,-0.005302879618988795,0.009570032603700053,0.008658677039837293,0.005804626155983317,-0.0007335617782717407,0.017011009453033858,0.02918236355720594,0.0,0.0,0.0,0.1252033557895232,-0.014734337536448776,-0.09008416543799366,-0.02760473166338423,-0.030723741697994144,-0.011504229847341774,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA-DF-RI-Inulin,0.001110052911734036,-0.002318450420756232,0.0034695972197435116,0.002588011017915878,-0.05541895445436238,0.046456825765357784,0.05138915955173697,0.0026403076845136547,0.07194663222032517,-0.002824199077757922,0.028197383099997586,0.005639192006466066,0.004760750147768043,-0.00657465242188085,-0.001144243185831745,0.03782067878171801,0.0,0.0,0.0,-0.018166625262661416,-0.01591040497645736,0.14095150295644998,-0.02648430758071217,-0.038125815079970794,-0.014230728191746905,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BA-EL-FP-PJ-AcGum-ArGal-Xylan,-0.0037828536754982035,-0.0013833395916629924,0.001571922872892835,0.0009996811825443404,-0.00542828523807905,0.004731326177716255,0.011316930446773767,0.0008563415672291414,-0.03838940505277027,-0.00022930166938088103,0.005695061099461534,-0.0017829326184635814,-0.002057005918838761,0.0017850279300050296,0.004539979440583424,0.007615985089743679,0.0,0.0,0.0,0.010552440324628896,0.011770939855751667,-0.02840599049221386,-0.011100023172118447,-0.006649550685489719,0.011420783469961449,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999650017498125,0.0,1.0,0.0,0.999950002499775,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
BH-BL-BU-CA-CC-CH-DF-EL-PC-PJ-RI-Pectin,-0.00413552683016116,0.005388776837763462,-0.0014921203052455747,-0.004297716893594373,-0.002176720911467617,-0.010799521268768741,-0.01503641654144634,0.00037667530673471313,0.05517601159147241,-0.004625516466119074,0.01002665101127191,0.006687126401811836,0.01781878184865822,-0.0015892619046975265,0.00011410133235833559,0.026628536361862312,0.0,0.0,0.0,-0.011506404764950275,-0.011204568333923816,-0.07322836580432274,0.1355435561659661,-0.03127658962356773,-0.020860919757661498,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BH-BL-BU-CA-EL-PC-PJ-RI-ArGal,-0.003623034783046354,0.00166898848996921,4.0378704328428566e-05,-0.001197239580479535,0.0029159507138485263,-0.003494709640402686,0.012611245590854775,0.00023854571479288002,-0.05374552773311735,0.001686885964802721,0.006549280289221895,0.00029508007012985003,0.008975161024453967,0.0017128883149813534,0.0004497733017937694,0.00914901172911579,0.0,0.0,0.0,-0.0035605201531540274,0.04600901979445056,-0.03404305623844266,-0.008034899453209203,-0.007049856883558359,-0.0039056339351968335,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-BU-CC-CH-EL-ER-PC-PJ-RI-Xylan,-0.0033421527560461655,0.0019369965554638347,1.565905795855945e-05,-7.256187329238e-05,0.002510587126016616,0.004037531053816729,-0.0028171154213222586,-0.0002839962274513467,-0.03133312478322874,8.926484395157336e-05,-0.0028496410342102696,0.0010194084539332166,0.005632913478396156,0.0017864688164131214,0.0002404132095927527,0.005197743231599981,0.0,0.0,0.0,-0.001748911377719857,-0.003082675920291381,-0.033656825011765416,-0.009897806967862629,-0.004424284488301387,0.04468984155323017,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.999950002499775,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-BU-CC-DF-PC-RI-ArGal,-0.005800072825090452,0.014968900233507155,0.0013934533111751093,-0.0012004044076258462,0.007766328152607788,0.015458091133358802,-0.03041940790516409,-0.0024741109054196952,0.04989851402288134,-0.004256888709285041,0.021033547163348317,0.005965035610239615,0.016822291013192044,-0.000363998551937666,-0.0011166318336671048,0.022809883752329785,0.0,0.0,0.0,-0.010239135223356162,0.10365032489665532,-0.08243084695020861,-0.024815933096476582,-0.032812440158291295,-0.02022819139910015,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-BU-CH-ER-PC-PJ-Inulin,-0.0028349235416813335,0.00044140566817738746,-0.0001721517081287786,-0.0016864462958818113,0.006946459822356701,0.013586933494291525,0.01401231420311061,-9.196399457075339e-05,-0.0934001060118052,-0.0019887504675848923,-0.007695745507424528,0.00024893023412335993,0.0070088549483228796,0.0039391520687124945,0.003091633990406992,0.020942724369127638,0.0,0.0,0.0,-0.005242411186071961,-0.00681858666241169,0.05026371239938519,-0.009862672972746872,-0.010074815963479604,-0.006965814883058724,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-BU-CH-ER-PC-PJ-Starch,-0.0014735567451200705,0.0034443626874549813,-0.0003673498078503407,-0.000203066214241766,0.002704020647162741,0.01294789299707521,0.009872188861058517,-0.0005895198424431409,-0.07157071243971586,-0.002058418376201933,-0.00570698949762366,0.0010935257713903075,0.003698084584691308,0.0018652263300662697,0.00496698534116149,0.005597485772926699,0.0,0.0,0.0,-0.002399106674234976,-0.00441979935223406,-0.024639179994436832,-0.009214067259295418,0.053910944880071,-0.0038112204928289774,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BH-BL-BU-CH-PC-PJ-Inulin,0.0003355719436976044,0.002787307754836301,-0.0005387270179661862,-0.0025152637928046975,0.009764775694771247,0.016078846109184353,0.020479960759932345,-2.8955966911531683e-05,-0.11691453945399687,-0.001821268837560307,0.013930639846419747,0.0014393617009574708,0.005826071560044179,0.003053880125622858,0.003702385540712967,0.008217106044969774,0.0,0.0,0.0,-0.003997703441842034,-0.004911648546430198,0.04982202340256084,-0.013476509272374893,-0.010254819135774267,-0.007330763577060267,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-CC-CH-DF-EL-ER-FP-PC-Pectin-Xylan,0.0009001766822554856,0.010679006974466823,-4.170069809664333e-05,-0.008783432397652753,-0.008410109696401791,-0.007947963003746486,-0.015343700796365737,0.004810978189449421,0.04206534703346815,0.008925259424881501,-0.020666940230876205,-0.00021005686372518794,0.009730515955862674,-0.002177217590876602,0.007338202644816852,0.02293244668367234,0.0,0.0,0.0,-0.011559566489674827,-0.01734185961837118,-0.04400833576578986,0.06396253834224562,-0.021050320904363286,0.05542754349044779,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
BH-BL-CA-CC-EL-ER-PC-PJ-Xylan,-0.003318102266639471,0.002904717700386589,-0.0002077125944197178,-0.00045717215842821374,-0.007838484290987255,-0.002403581623326648,-0.002278882141479038,0.0010782763632861054,-0.024226232475855133,0.002387180479074067,-0.00423984641378576,-0.00043458104980262835,0.0035602522692219766,0.001941568550061096,0.0017274314131249075,0.005642950716005132,0.0,0.0,0.0,-0.0026035987501117313,-0.0038925569910894732,-0.022415942927314473,-0.005152288773520426,-0.0050279451822015375,0.03890228191898627,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.7449627518623069,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-CA-CC-PJ-RI-Inulin,-0.0021690078079700478,0.002891519315202128,-8.874929933385389e-05,-0.0010917324047874319,-0.009308918833055279,-0.004583520001985809,-0.005645673937079581,-0.0022731298919428477,-0.030080342010002245,-0.0027685254642909225,0.005108708900145509,-0.0002422602508555761,0.0003480398875068533,0.0030214552733708504,0.00012073093855922813,0.004961417591707273,0.0,0.0,0.0,-0.0034560154632411215,-0.0015445799905468118,0.03325167213481936,-0.005079881758852439,-0.004950612983243032,-0.0027728625607084147,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-EL-ER-FP-PC-Inulin,-0.0033605686778371974,-0.002790107696571133,-0.00010344554077495286,-0.00215377692471851,-0.014907527767460458,-0.002300462441688234,0.012629616682163692,-0.0012757792306894607,-0.03226338992911307,0.0035592029565437266,-0.0059048472090878264,0.00041847962208769546,0.006402472606436773,-0.0014133655770935782,0.0012425269372761249,0.008027464887973935,0.0,0.0,0.0,-0.0036851746859875596,-0.004116313953629948,0.03603367426009341,-0.009422544730319218,-0.007539380235089498,-0.0034290217929943034,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-EL-FP-RI-AcGum,-0.0036024695651775064,0.004633496818556027,4.096640781922307e-06,-0.0008224707621742381,-0.0025394404069943857,-0.0027824675969102177,0.005977270250970668,0.0013725662028247659,-0.03755293228748171,0.003424666347828779,0.0056138749200512076,-0.000568889901041984,-0.00221409530971538,-0.0006499630500647154,-0.0015561481362039392,0.004922162917527285,0.0,0.0,0.0,0.040293507962064316,-0.0025897116671231672,-0.022733618420633397,-0.007433837850324132,-0.00544586733322252,-0.0021019985052672303,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.0,0.0,0.0,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BH-BL-CC-CH-DF-PC-PJ-ArGal-Inulin,0.004649130713871935,0.009141024606810374,0.0008126096664504589,-0.007398840522562914,-0.030167939119379625,0.019034045045687394,-0.032615583674474195,0.006442970274524258,0.05302601735700261,-0.0044360687600618065,0.022807398487559773,0.004134592105719176,0.006559781513430855,0.004610333876176316,0.0048551987263966674,0.027526771849529307,0.0,0.0,0.0,-0.015716351824389265,0.05285340041938154,0.035965332126414236,-0.02688520112836903,-0.04081105113537475,-0.02317411172965711,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.5,0.5,0.0,0.0,0.0
BH-BL-CC-CH-EL-ER-PC-PJ-RI-Starch,-0.0006784923984245825,0.004454263277690519,-0.00047316245734691593,-0.0007647036710246031,-0.004623316668651321,0.005549397046931764,-0.006368099469691516,-0.00010075782510367382,-0.02966352881863714,0.0021181055446240025,-0.005217609263279221,0.0019355858693068681,0.004660521347753025,0.001428365700624206,0.00013449145311659002,0.0037387848357585355,0.0,0.0,0.0,-0.002246466290883043,-0.00657699928195639,-0.020711226590316403,-0.010803064458410849,0.040789570369842376,-0.0029339266957884485,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.999950002499775,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
BH-BL-CC-DF-EL-ER-PJ-RI-ArGal,-0.006410467455332931,0.00550568512217565,0.0003117179599675287,-0.007095338031649592,-0.004943970131941817,0.009558963289653713,-0.019529344983060252,-0.004452650831504299,0.027999332494695075,0.005696967907927253,-0.012763498523695906,0.0011000631614164875,-0.0003909839249470017,0.004114554302597588,-0.0010717819902029903,0.015011844269253994,0.0,0.0,0.0,-0.011923599756238135,0.07825357711450621,-0.044733571520244535,-0.02151057356121865,-0.028736941255629058,-0.015090321978046136,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-CC-ER-FP-RI-Xylan,0.0002872980843213477,0.0047570069134235385,-0.0003909769214012411,-1.2139718640933207e-05,-0.012407251874154264,0.006066069211810829,-0.002481096137992361,0.0003457978740334516,-0.01818036932159554,-0.0010699058730493894,-0.003173667512495409,-0.00040052805434573845,0.000883505083620548,-0.0006190576184202322,-6.761824373494495e-05,0.004006231594830752,0.0,0.0,0.0,-0.001633612030947749,-0.0032672791911119766,-0.01716830777004361,-0.008218519479374995,-0.004703488832508975,0.031095641401003706,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-CH-DF-EL-PC-Inulin,-0.0023602078787305146,0.0032823190008374778,-0.0030950179238888346,-0.0061978129500692555,-0.05944030807776884,0.022491908798163582,0.0318607048436322,-0.001374053802679886,0.0786422629569742,-0.005823159939186141,0.029330438903786924,0.003225868469612166,0.011339523150500925,-0.000679453916170381,0.009122109457173132,0.036641645732928406,0.0,0.0,0.0,-0.019352726897394115,-0.017863195645199583,0.1170883000371131,-0.027196966501122175,-0.0457348033667288,-0.015374392989006908,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
