Experiments,CCabs<--ACabs,CCabs<--BAabs,CCabs<--BHabs,CCabs<--BLabs,CCabs<--BUabs,CCabs<--CAabs,CCabs<--CCabs,CCabs<--CHabs,CCabs<--DFabs,CCabs<--ELabs,CCabs<--ERabs,CCabs<--FPabs,CCabs<--PCabs,CCabs<--PJabs,CCabs<--RIabs,CCabs<--pH,CCabs<--Lactate,CCabs<--Butyrate,CCabs<--Acetate,CCabs<--AcGum,CCabs<--ArGal,CCabs<--Inulin,CCabs<--Pectin,CCabs<--Starch,CCabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
BA-BH-CA-CC-CH-DF-EL-RI-Starch,-0.022638637260957193,-0.0016314301978458073,-0.0026790358024564626,0.00604281024499373,-0.0037950383499264716,-0.009235957444391466,0.09376611132174731,-0.00013866821473294916,0.0027714100107550602,0.012172246690500866,0.012577372305095197,0.006990592452612788,0.004807471985166727,0.0013502938131039767,0.00016987544230439406,0.01871304891326211,0.0,0.0,0.0,-0.014463466873223129,-0.010571906752884387,-0.0699590817093849,-0.013959251083433627,0.1121287428824739,-0.01328593433241952,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BH-CA-CC-CH-EL-Starch,-0.022696652178737252,0.0008336468921466296,-0.0039273848757147775,0.0035934168811548855,-0.0009431243924932043,-0.011208620261062275,0.07488990506326611,0.0016238225827162895,-0.003106935955584047,0.002829737531190571,0.008389483656395564,0.004420566409826278,0.005155721174722365,0.0014521478285843673,0.0006395409086888521,0.021210734363306658,0.0,0.0,0.0,-0.014859134158627553,-0.009874662435190244,-0.07102448749609969,-0.012905005341903732,0.11418685332279316,-0.011741702820767056,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BH-CA-EL-Inulin,-0.009966016289862718,-0.0011943988027897743,-0.0019504494694146254,0.008069669926031066,-0.002927825755693693,-0.0024187743155793698,-0.1261054035851901,0.007574805674905123,3.852556374938441e-06,0.0016844398291273566,0.007676080976697531,-0.0022285192629153063,0.0055102688717571175,0.0003505573387850424,0.001982327503236857,0.005583984103392474,0.0,0.0,0.0,-0.00619654418392615,-0.00558731724931435,0.0766927386041392,-0.009136099923740735,-0.013753311092203312,-0.0005466864528981134,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.6999650017498125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BH-CA-PC-PJ-RI-ArGal-Xylan,-0.007115950547158717,-0.004601266092874786,-0.0007149124958298412,0.002375415489077567,-0.002296888242391022,-0.0017411067709326732,-0.04861888297918168,0.0022349747371944503,-0.0009559962796893991,-0.007422315739095211,0.0062685687331990765,-0.000800041674890303,-0.00235537866977128,0.00023593809794295875,-0.00024547487158666935,0.00455050017684698,0.0,0.0,0.0,-0.003241628117182038,0.021247029426422984,-0.018036059171638707,-0.007485664073716512,-0.008298544528132135,0.010135061622343282,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.5,0.0,0.0,0.0,0.5
BA-BH-CC-DF-EL-FP-PC-PJ-RI-Starch,-0.02298022792420604,-0.007612354582683609,-0.0034470685910094876,0.002684198953211304,-0.010721849402920765,0.013343160917813129,0.07566352517767386,0.005197808725590055,0.0021075297384099564,0.0020409268614920676,0.005760476741601123,-0.00973545131358233,-0.009363928975706749,-0.006474000066518779,-0.00033734199675646616,0.018217035450718618,0.0,0.0,0.0,-0.018907145417549398,-0.011745351183820857,-0.07745661030438813,-0.01813960919664665,0.10084208453920752,-0.0156686641309749,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
BA-BH-CC-DF-EL-PJ-Xylan,-0.020617439296435225,-0.021891335604543042,-0.0018219316479834646,0.015066739124330604,-0.002383080598982899,0.010648354366421699,0.05501605913043022,0.009622986794195392,0.0013368791240182803,-0.0030459240620786493,0.012501347041265527,0.005641719817437909,0.004387663799253378,-0.00319533217359673,-0.005822833475064146,0.011327240141955288,0.0,0.0,0.0,-0.009979697730053553,-0.013773629103194584,-0.060308440107513565,-0.02277311245148832,-0.036671199788424105,0.03289980771866712,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BA-BH-CC-ER-FP-PJ-Starch,-0.013960435156795114,-0.007593519094992765,-0.003332883915440602,0.004058723856102339,-0.005452363155782223,0.023769938021220946,0.08779040191999891,0.0075924865020947025,-0.0021077577329494733,-0.007784294496205723,-0.0013807341862808612,-0.009215080548416486,0.007606390694325618,-0.0003124558316035685,0.0025392656299200954,0.03146337517283179,0.0,0.0,0.0,-0.018022926439615814,-0.008872639587657015,-0.11491168165071444,-0.025379226129840723,0.14542788117446687,-0.017350609729235824,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,1.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BH-CC-PC-PJ-RI-Inulin,-0.0009882484579628234,-0.009681295637379994,-0.009254084828902377,0.022385855401781476,-0.016174702200699935,0.023752528029409324,0.12594626171683723,0.021086924709379676,0.0033951073072173345,-0.009671658856624904,0.02267993163994767,-0.0002880733155391437,-0.04128090785985643,-0.0038549548895521544,-0.0016942096366123704,0.026141346845437185,0.0,0.0,0.0,-0.016197709793394268,-0.022878858985548676,0.20543497586114842,-0.03584705549546263,-0.04090162919326262,-0.0004091461239890617,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BA-BH-DF-Inulin,-0.0062515342337164026,-0.002455624687400732,-0.002124689776789056,0.008292848461053588,-0.0026072438196702453,0.008142305453392595,-0.1259486750005321,0.005315690389411016,-0.00039169471372257745,-0.008736058700491083,0.006145788502286782,-0.0003106786886399435,0.005909658772024242,-0.0002514289488846614,0.0007636621594429019,0.004917893954976038,0.0,0.0,0.0,-0.005391777957027608,-0.004370962262830951,0.07630249237133699,-0.0103439178656448,-0.011995981667529453,-0.0014926914227279737,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BH-DF-PC-PJ-RI-AcGum,-0.005700768296691505,-0.003540434170175681,-0.0008263329687443627,0.0019809092649004686,-0.0043647780777378515,0.005824662971902977,-0.050243927873671046,0.0029165098917755205,0.00019506918774409712,-0.00905596576969732,0.006376538354564796,0.00039757072586904876,-0.0021471846713261174,0.000258392400362276,-0.00023242320865392643,0.00506969950754534,0.0,0.0,0.0,0.026429824724116105,-0.0037127501178871496,-0.016885247589512306,-0.007646512318063867,-0.010345548987388611,-0.0016299235380508677,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,1.0,0.0,0.0,0.0,0.0,0.0
BA-BL-BU-ArGal-Inulin-Starch,-0.009143263558772477,-0.0020953685079108573,0.0035272962464527632,-0.0003680838407440618,0.0012608939544721082,0.008825161734765226,-0.10678300474516372,0.004554597860710188,-0.0002706600861115884,-0.006055881469087165,0.008467198278416289,-0.0013703373006799019,0.001604845676232469,-3.607662225311404e-05,0.0013413245400244534,0.007969805899668824,0.0,0.0,0.0,-0.006248117969794709,0.01428136328743263,0.013117764175615528,-0.010814399990168484,0.013385034979067068,-0.002032713239843194,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
