Experiments,BHabs<--ACabs,BHabs<--BAabs,BHabs<--BHabs,BHabs<--BLabs,BHabs<--BUabs,BHabs<--CAabs,BHabs<--CCabs,BHabs<--CHabs,BHabs<--DFabs,BHabs<--ELabs,BHabs<--ERabs,BHabs<--FPabs,BHabs<--PCabs,BHabs<--PJabs,BHabs<--RIabs,BHabs<--pH,BHabs<--Lactate,BHabs<--Butyrate,BHabs<--Acetate,BHabs<--AcGum,BHabs<--ArGal,BHabs<--Inulin,BHabs<--Pectin,BHabs<--Starch,BHabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CC-CH-DF-ER-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-3Inulin-2Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.0,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-RI-4Inulin-2Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-FP-1AcGum-4Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-FP-RI-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-FP-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-ER-FP-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-FP-RI-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-EL-ER-FP-PJ-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-ER-FP-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-DF-ER-FP-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-ER-FP-PC-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-PC-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-3Inulin-2Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-1ArGal-3Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.1666666666666666,0.5,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-2Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-EL-ER-FP-PC-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-DF-ER-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-ER-FP-PC-RI-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
