Experiments,CAabs<--ACabs,CAabs<--BAabs,CAabs<--BHabs,CAabs<--BLabs,CAabs<--BUabs,CAabs<--CAabs,CAabs<--CCabs,CAabs<--CHabs,CAabs<--DFabs,CAabs<--ELabs,CAabs<--ERabs,CAabs<--FPabs,CAabs<--PCabs,CAabs<--PJabs,CAabs<--RIabs,CAabs<--pH,CAabs<--Lactate,CAabs<--Butyrate,CAabs<--Acetate,CAabs<--AcGum,CAabs<--ArGal,CAabs<--Inulin,CAabs<--Pectin,CAabs<--Starch,CAabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BH-BL-CA-CC-CH-ER-FP-Inulin,0.0032348185472867714,-0.019634890766306357,-0.001826357424936513,0.009880681005729869,-0.07881867961450056,0.07265485965562139,-0.024722100281241256,-0.0008708418465473452,0.010528871759094977,0.04061026616191322,0.01122491907328367,-0.01082997987385501,0.005036675921556624,0.011629863400012258,-0.013154232136227866,-0.04106782448393378,0.0,0.0,0.0,0.014166080880571495,0.01216394460336729,-0.020138393708250744,-0.0008642917736010118,-0.0354374701732939,0.018280606078491964,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-CA-CC-CH-ER-FP-PC-PJ-Pectin,-0.007859551530670037,0.002224891329692165,0.000630678856237369,0.013219099823724144,-0.03151263928548856,0.08843630942770027,-0.009945192035626283,-0.008609348535537716,0.020825090078129008,0.039711715372448615,0.023126224379309203,-0.014717780629342248,-0.004517165943980216,-0.0071617069840431225,-0.019766667508943514,-0.0489645016701384,0.0,0.0,0.0,0.016458794943649654,0.014089709794656801,0.008837911334227426,0.005631243058226326,-0.01764966634864157,0.018762838068333537,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-BL-CA-CC-DF-ER-PC-RI-Pectin,-0.0129398530907929,-0.0006563037041236068,0.002425981130112303,0.01313655329529535,-0.03980705069208687,0.11159858464348046,-0.0031625637479803796,0.008880811235444113,-0.011758299199017608,0.044646565328267496,0.01931353650648486,0.03659448113969781,-0.008332282977009362,-0.0006374050693755861,0.011355543819002124,-0.04390294560823929,0.0,0.0,0.0,0.020935300493782224,0.01864116001535546,0.0006059121679175948,0.025105503724718634,-0.016752656327391206,0.021356365240433,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-BL-CA-CC-DF-FP-PC-PJ-RI-ArGal,0.0002121573483402068,-0.019397373670204124,-0.001153640308502045,0.004839297780259087,-0.014777996397831223,0.031363627317954196,-0.006205654855478895,0.010125997010618447,-0.004073914765295657,0.022065995684401554,-0.02765161387622356,-0.018311030974780974,0.003109739028256048,-0.003404639295556329,0.0019260109215974803,-0.03546826260503043,0.0,0.0,0.0,0.01024848862127824,-0.08425039698115803,0.0027941906689242886,0.0029593973945487638,-0.012494337446987636,0.01031725287437439,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BH-BL-CA-CC-EL-ER-PJ-Inulin,0.0019021829708733352,-0.01640735937451774,-0.000559936722909865,0.006279602191326294,-0.08532497885552319,0.05872270873155106,-0.008718149426647207,0.0047272060405124305,0.01276850789954717,-0.028247587535191673,0.008671479709446431,0.02377155213701454,-0.01833127539266239,-0.006306230566379698,-0.005966640512712978,-0.04424184109507636,0.0,0.0,0.0,0.011609505326910453,0.009190025549720633,-0.042382767103951086,-0.00031944496387785335,-0.02327174753797325,0.01520848687399517,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-CA-CC-PJ-ArGal,-0.004022558673538946,-0.008514857935634529,-1.8559848381715953e-05,0.011081269937144088,-0.03556399127976461,0.03885069844566963,-0.015539376452903854,0.003216302990913393,0.007253518180752339,0.019987736571241515,-0.02987088683315299,0.013367882621559225,-0.0008765169131484898,-0.007669527686455032,-0.014966479267247696,-0.02777813689275221,0.0,0.0,0.0,0.01173143606632948,-0.08826965385878628,-0.0018011587350205958,0.0005296139588410183,-0.011205585036765444,0.012852124250070616,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BH-BL-CA-DF-EL-PC-RI-Starch,0.017856065752831374,-0.04776939245110207,0.005325177421962675,0.035129357039589776,-0.06235427750274539,0.08813465706157415,0.006607743889432064,0.003087816019965839,-0.002990115604956044,-0.029037147392942143,-0.04446902047504079,0.016265442115678028,-0.011193693508817389,0.015371424000371585,0.013468603820286014,-0.030922637314281683,0.0,0.0,0.0,0.007732831959358668,0.011804769587787716,-0.03853066245601935,-0.0029275145347822805,0.1329618236033077,-0.0038283253630453855,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BL-CC-CH-ER-FP-PC-Inulin,0.0019056390767747703,-0.012206106754866514,-0.0005295333130793118,-0.00018695909868586956,-0.02052178779786283,-0.0808778409727595,-0.006830944087017666,-0.0010905321551994843,0.006920171065086666,0.018535970632325524,0.0038856355574997973,-0.004280619252134456,-0.0068245675787329645,-0.0005789643221280806,-0.005901596573266118,-0.021592802229252722,0.0,0.0,0.0,0.0056095688315955065,0.005690054642883214,-0.0102331813712689,0.004148614406585693,-0.008259181786667217,0.005992255835709243,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-ER-Inulin-Starch,0.002406471402130345,-0.009060213184830817,-0.0005571223219687296,0.004811723367734389,-0.03446458827873523,-0.1557518912174485,0.009273100309073926,0.0027856575629927895,0.007631389613855969,0.008983722818507388,0.003313600945879111,0.0064289399642836,0.00029865749180316907,0.0008448858660730464,-0.006301578574559907,-0.017798180309208954,0.0,0.0,0.0,0.0064320850067517985,0.004046899425712494,0.004383595860139888,-0.00022945558482950453,0.03037554585967551,0.004920050965791399,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
AC-BH-BU-CA-CC-CH-EL-RI-Pectin,0.009916862171481959,0.006588850683447992,0.0009527865865013834,-0.012418954484164711,0.008947218096053054,0.08224198165095666,-0.009894044036892329,-0.018347826280038466,0.02297613533383066,-0.038742946692827074,-0.0427594674310901,0.04516577123579654,-0.009522511576387017,0.00893150333315134,0.00365075603296811,-0.011736672104082328,0.0,0.0,0.0,0.0197860390659083,0.01846540323035284,-0.009930576282468708,-0.04156720027327538,-0.005537612255324018,0.02206999990750443,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.026204047076065436,-0.0103222645311193,-0.0025093106925487547,-0.0070872061225501016,0.03579688640480693,0.10877435139973056,0.06717924431135708,-0.0023832079700448327,-0.0058620105988600076,-0.04193804320794615,0.05103074117140336,-0.01647360270673579,0.007801726643334733,-0.002123343602500181,0.007694935851137752,-0.04992927097800103,0.0,0.0,0.0,0.021884035281836987,0.02328161771324548,0.007214174638078972,0.002560808960009709,-0.03290594335306774,0.02668166416443207,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BH-BU-CA-CH-FP-PC-Inulin,0.01734411649405956,-0.06548732609572737,-0.0160889882966876,-0.000475915582342583,0.011844925634901636,0.07397150166840714,0.0372940739041025,-0.016090351763096724,0.006783970787443896,0.03672926930541342,-0.07296598075465723,-0.062103489991277454,-0.052220811743966554,0.0029274862225760114,-0.007307543270289901,-0.02930297866124999,0.0,0.0,0.0,0.013200930827720598,0.014661634547466577,-0.012168129384517667,0.0045008450407873525,-0.029665756659074262,0.017391811270605437,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BU-CA-DF-FP-Inulin,0.02303294457495213,-0.036646519161083475,4.7812978313726093e-05,-0.005370102731341667,0.06530620026994835,0.09984960556538267,0.03094792240383951,0.008534990240904412,-0.013953153369101617,0.04940594496374782,-0.03766264605251226,-0.04587495800615713,0.019752695692533795,0.0116571062871001,0.00047842942516912646,-0.014108951064673343,0.0,0.0,0.0,0.013838042809881946,0.010607976954091686,0.049979619463397705,-0.002746185328472744,-0.021994628164578568,0.017041113857518542,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BU-CC-CH-DF-EL-RI-Starch,0.0036300235715779378,-0.01559923838485371,-0.00015476931902495039,-0.005437518033114349,0.00556406178596345,-0.14736655511639338,-0.004723756374283271,-0.000963060087101027,-5.859683860431929e-05,-0.009645654535429043,-0.030951544252986254,0.020318036844784563,-0.003119507381184536,0.0053663795204325175,0.0006570356237617417,-0.004477925429289992,0.0,0.0,0.0,0.004997445405884222,0.005164719220589506,-0.009610038206658582,0.005613295544277535,0.04931208256632091,0.004258375533602455,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.6999650017498125,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BU-CC-EL-PC-PJ-RI-ArGal,0.0022529805417765276,-0.005279325810684399,-0.0016660722683776517,-0.0015844845602458178,0.004223453422838992,-0.06829964877868239,-0.0035773842815648433,0.008585844639350065,0.008354097205129536,-0.009005985845896331,-0.018243962475522,0.012209549895064398,0.004734997248107735,-0.001472496017813684,-0.0004383286325769004,-0.022112682827494363,0.0,0.0,0.0,0.007467319257557392,-0.046650152182714504,-0.0029178034040060917,0.003206150883978062,-0.002868464094671335,0.0058556904491375815,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BH-BU-CH-DF-ER-RI-1Inulin-4Starch-1Xylan,0.004840808934108778,-0.0042391912740739925,-0.0005052881654013273,-0.0025982816009358905,0.006472796716473315,-0.20763513287021362,0.010310268957506526,0.00019511282782663154,-0.0010202050446109355,0.018352753177962523,0.006183619499206546,0.008401304664598269,-0.0008318364857272702,0.0004115331951867442,0.0028983168710361817,-0.016614705358039248,0.0,0.0,0.0,0.007207156975160944,0.004446783038702876,-0.0042797687988389635,-0.0006387376649813235,0.04484408963132988,-0.0034281039966101,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.9160361284648569,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666
AC-BH-BU-CH-DF-ER-RI-1Inulin-5Starch,0.004288921644064515,-0.011511765315451405,0.0005437444556843098,-0.004193287684836174,0.008717207800258286,-0.22187131815674627,0.010264675881374969,7.63883577151736e-05,-0.000946610583500429,0.016999303166839206,0.007537548382851211,0.009048840627074242,0.0007186887074600597,0.0005655711076476334,0.003367480804974381,-0.017158305597576227,0.0,0.0,0.0,0.004466189945285972,0.004299568445845084,-0.0075015455044128675,0.004518667913296006,0.05597503772513434,0.004568289873952213,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.9160361284648569,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
AC-BH-BU-CH-DF-ER-RI-2Inulin-4Starch,0.003745847430757501,-0.010383082695982674,-0.00036426160823215236,-0.002898142566396428,0.0059331869130784835,-0.21387223737145014,0.00966628360477361,0.00018627131188457546,-0.001137386008419774,0.016144252913919365,0.005650844760239121,0.011718482087281613,-0.001604453806172717,0.0025533005324276993,0.0019427712972868577,-0.016193833913315428,0.0,0.0,0.0,0.006263201785358513,0.004819556657563558,-0.00022738829593766839,0.0017273057116703567,0.04206573022021488,0.007037047357721766,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.9160361284648569,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
AC-BH-BU-CH-DF-ER-RI-5Starch-1Xylan,0.0027647538754073052,-0.009076196344738658,-0.0009642795710401108,-0.003475425571880557,0.00672566276043653,-0.20289881242947141,0.010299210450188683,-5.531385879624941e-05,-0.0011078659038652094,0.016454168595373627,0.006629465696486561,0.007551804035902024,-0.002218628955835644,-0.0011209685084494663,0.00240575686097145,-0.010871310965581377,0.0,0.0,0.0,0.006504997722804546,0.00520904525437138,-0.009446616958488115,0.002052801508795135,0.05191130198538303,-0.004500253725458279,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.9160361284648569,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666
AC-BH-CA-CC-CH-DF-EL-ER-FP-PC-RI-Starch,0.013098557731983339,-0.024013488243587996,0.005462902645495807,-0.017549090094187043,-0.04177448948675935,0.09261215776374394,-0.014100284633988687,-0.0019775303351608196,-0.0029232774979688885,-0.03037025593559851,0.05597988161343064,-0.007587446411224928,0.007861449000510307,0.006571843576702207,0.02463174163448539,-0.019299130019816486,0.0,0.0,0.0,0.012135197557508944,0.013329854980111126,-0.016340619740499687,0.007829550169408318,0.11833110131662,0.005924969664351507,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-CA-CC-CH-DF-ER-FP-PC-PJ-RI-2Starch-4Xylan,0.010581488084386696,-0.018633662475781007,-0.0011394179510799294,-0.004095013607293369,-0.04376316916705534,0.0721807261810384,-0.009919389482926236,-0.0024031575650654054,-0.004912704373286531,0.035006877104328434,0.029617471081966697,-0.008827578301795501,0.008664239077744159,-0.0029141057316552487,0.016816587671637538,-0.03311154551804066,0.0,0.0,0.0,0.015233667533506044,0.012449078537862408,0.0017806481468406598,0.00604488312182101,0.03714565900069747,-0.06943711290305311,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.9160361284648569,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
AC-BH-CA-CC-CH-DF-ER-PC-PJ-RI-3Starch-3Xylan,0.014075683785433118,-0.017381424123251984,0.001323790008371524,-0.0019209994866766715,-0.05602068174799735,0.08533691027117046,-0.007109635832973504,0.004022225055166261,-0.006321831086481163,0.03768146794966675,0.032591494897549804,0.016650780403817244,0.007519967364655303,-0.004406682029366491,0.01754481354897672,-0.025714617559516973,0.0,0.0,0.0,0.016149651665579186,0.01389673975042321,-0.004975503805008795,0.002804771238429979,0.06551216604526748,-0.04633461641825059,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.9160361284648569,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CC-DF-ER-FP-PC-RI-Pectin,-0.00723890746350993,-0.008476717753166507,0.00010164889083667332,-0.005357992269776077,-0.03449575607410886,0.09774781461466442,-0.006984728415581315,0.008062466758896,-0.011023863250897692,0.041899112967604936,0.020725797871974382,-0.01710742966864597,-0.00449359408156438,-0.0008137750557877805,0.014232856526293535,-0.04511191720820287,0.0,0.0,0.0,0.01710617290471088,0.015679622644727883,0.012269537834958594,-0.0023043468323620895,-0.018141355128450824,0.017232563653114166,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-CA-CC-DF-Inulin,0.00972525187514045,-0.02739450890232217,0.004340738879347387,-0.002888181348415941,-0.08377479901537299,0.06200504550540988,-0.007464188946919006,0.0025030221163549215,-0.0055486864291808815,0.04496380582959814,-0.01756844852458347,0.027825069684873926,-0.0019010407646948611,0.007600954882800579,-0.011597752308642325,-0.023818915449082847,0.0,0.0,0.0,0.009435119666159158,0.01218528263609517,3.021766854958217e-05,-0.007665364020927387,-0.014764467108656061,0.013339663190259176,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CA-CC-EL-ER-PC-Pectin,-0.0027766404775056014,0.01042515459385785,-0.0005171546339988727,-0.006405328569764446,-0.03487608401951465,0.09325354119424117,0.00273793846030127,0.02258433435620232,0.02298642677170309,-0.02839147703552788,0.025378651415759866,0.031520647342232144,0.010679914807392795,0.0026725150644779207,-0.011854753150520002,-0.04712244873019782,0.0,0.0,0.0,0.01930652960457585,0.01770628701895476,-2.2035236047073728e-05,0.009565686637705025,-0.008439019488340074,0.019005188274789944,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-CA-CH-DF-ER-FP-PC-PJ-RI-3Starch-3Xylan,0.017261874503032727,-0.02576741788874973,0.0011078761247071364,-0.00616180625151504,-0.04480448696423661,0.07795299502428282,0.011576840946958822,0.001293582902713256,-0.004698978877541699,0.03780978368933905,0.0370686394772069,-0.007469351926649159,0.0021465218676762145,-0.0013951910795135954,0.019831371341239325,-0.03147187876091762,0.0,0.0,0.0,0.01623697825792161,0.014221768287772475,-0.017541478719900958,0.005360964045605875,0.07253319439562886,-0.04574853552674705,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.9160361284648569,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CH-DF-FP-PC-PJ-Inulin,0.0128925045478073,-0.05878873231397434,-0.0020321085541085766,-0.0002814180065285039,-0.034033833157948466,0.04667057060721246,0.03510990578003906,-0.000690614706413314,-0.014387016157534986,0.023010593330995602,-0.04720368964766914,-0.027984582775018432,-0.012453358644111593,-0.006201715432107447,-0.011162432564253155,-0.04336285143243996,0.0,0.0,0.0,0.010937536221674897,0.010038891221311958,0.004768289573151952,0.0027969892458482217,-0.027835500223392793,0.012965867996893143,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CA-CH-DF-PJ-Inulin,0.016717488848688924,-0.03835069943050092,0.0036874475482512616,-0.006983652057295495,-0.09737672144208442,0.06124873523685064,0.019671131943098528,0.0018684521656144766,-0.0042335167036137815,0.045857558672062385,-0.02659872117028995,0.015308025768873362,0.007635779306292531,-0.009210989112881094,-0.014182951545173473,-0.02853818978267637,0.0,0.0,0.0,0.007949803850867533,0.008219101865860546,0.0124544055048715,-0.006317362152040012,-0.02164712635969574,0.012883823237974538,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CA-CH-EL-FP-RI-Inulin,0.011242489279671149,-0.02711836110800505,0.0009026415917006415,-0.007871100784025408,-0.03697111665186557,0.03893120633776893,0.021078985729678115,-0.002153039168227804,0.00635475189509717,-0.04097559797492895,-0.04072351350872355,-0.016753570298579604,-0.010034888779575176,-0.00018891634080897817,0.000905957364223221,-0.026311280591921372,0.0,0.0,0.0,0.011410506770692082,0.008808367316695775,-0.015848936008458794,0.005410995845767585,-0.020008461690423165,0.012686172269962048,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.6999650017498125,0.0,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CA-CH-ER-FP-Inulin,0.01281989061188969,-0.025286270752549175,-0.0003872478787194575,-0.004971241036599336,-0.0848426506515931,0.07044888019223104,0.0267893832447854,0.0037785561027174636,0.0167456583136862,0.03641277570954777,0.02252715202725746,-0.02120265029878779,-0.008467437579211864,0.0020354910939931912,-0.013791498714549977,-0.03738872034644538,0.0,0.0,0.0,0.010583759871396153,0.010629519610242414,0.0017251204225150014,-0.0005193647403608639,-0.02153774976053021,0.016000077253715553,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CA-EL-FP-PJ-Inulin,0.005349908891049298,-0.019824446351690724,-0.0007003885981711473,-0.005341555608267135,-0.05089355251667174,0.03889358861371875,0.021655988185243173,0.002006824585524473,0.007784237187694421,-0.027718335955657748,-0.04163253094831651,-0.023610538400032303,0.0007223277081820107,-0.009439733446660367,-0.004887210950255395,-0.03200902947986669,0.0,0.0,0.0,0.00821863951669498,0.007419835583052852,-0.008139529675245286,0.003906373615291989,-0.009988182170147247,0.011000602225011043,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.6999650017498125,0.0,1.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CA-ER-FP-Inulin,0.007419374869628381,-0.02519405364651572,0.0020155051401393,-0.0054672361334616535,-0.09585811225528067,0.06992677586322482,0.0250299403630197,-0.0036403519880365194,0.018627594697543163,0.036145572068000384,0.022821237035095695,-0.01947626585479487,-0.007689365687018093,0.010905385603281584,-0.0106099114634774,-0.029370236682959575,0.0,0.0,0.0,0.008329710007052531,0.011266417188400572,0.006201497143642471,-0.0031588757884773344,-0.02187958405099132,0.01615206332369284,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CC-CH-DF-FP-PJ-RI-ArGal,0.0011728212846951061,-0.005181845297867601,-0.0007105121998624374,-0.0008540252460674823,-0.010850812382996082,-0.05297483287074349,-0.0028248794004321117,0.00039497216994112215,-0.001088901690461419,0.014311758753928271,-0.010054692837663672,-0.006359381777319042,-0.001519800427962433,-0.0022773331200534644,0.00013686748052185268,-0.015383175675841897,0.0,0.0,0.0,0.004758167708800598,-0.03864515784789215,-0.003217773979360407,0.004375546723604199,-0.005492448691617359,0.005058731606060808,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BH-CC-CH-EL-FP-RI-Pectin,0.0013072201711210336,-0.0036398678916421817,-0.0007444066384976553,-0.002418235526843506,-0.002963409261270003,-0.06299452064558865,-0.004618484868922016,-0.0017789945751428597,0.005483039070598104,-0.01012684355574575,-0.01548649193211035,-0.007838464475829494,-0.0023113568635149432,0.0013792339847846474,0.0015103857354684296,-0.015331810272552752,0.0,0.0,0.0,0.005728233700448817,0.0039767828786915005,-0.00315501555800438,-0.01574553685432131,-0.00489703206853433,0.007438867268237199,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.0,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-CC-CH-FP-Inulin,0.0015441887690262356,-0.010656665775247593,-0.0001889593662186083,-0.0025060133940794267,-0.014759309765967453,-0.08717688397589055,-0.005132796144620938,-0.00016578584401445032,0.0035041919790885657,0.017095034291798414,-0.015131727343594486,-0.007370044919238849,0.0014255281707102614,-0.0013869177516211148,-0.004565068977800283,-0.012490137378600512,0.0,0.0,0.0,0.007106697918339205,0.004145562791011549,-0.005687957236712629,0.0054047814621166765,-0.006552703441544014,0.00631827892566269,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CC-DF-PC-PJ-ArGal,0.0016559944200244805,-0.004540042763745244,-0.0005080107988959009,-0.00158170282840729,-0.01115217659622431,-0.054050876225598836,-0.002206040028144013,0.003822768769142302,-0.001139011101966554,0.012505776154046714,-0.012847317968579852,0.007297056723724715,-0.0026837279749187567,-0.000441926734691314,-0.007996711835942484,-0.014297991032627492,0.0,0.0,0.0,0.005232294697991827,-0.043418318441306995,-0.002394581802866676,0.002478924278508531,-0.005248804955997252,0.0042877180975946505,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
