Experiments,ACabs<--ACabs,ACabs<--BAabs,ACabs<--BHabs,ACabs<--BLabs,ACabs<--BUabs,ACabs<--CAabs,ACabs<--CCabs,ACabs<--CHabs,ACabs<--DFabs,ACabs<--ELabs,ACabs<--ERabs,ACabs<--FPabs,ACabs<--PCabs,ACabs<--PJabs,ACabs<--RIabs,ACabs<--pH,ACabs<--Lactate,ACabs<--Butyrate,ACabs<--Acetate,ACabs<--AcGum,ACabs<--ArGal,ACabs<--Inulin,ACabs<--Pectin,ACabs<--Starch,ACabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BU-CA-CH-ER-FP-PC-RI-Xylan,0.013109600961377676,-0.005834113063121385,0.0018776868656277665,0.0024371766637672075,0.0022926300459287377,-0.0044571742051365704,0.009393519084392624,-0.001793837036768145,-3.4397540783340725e-05,-0.0009472330913624979,-0.00900951952080835,0.00011973748914897433,0.00542054168287326,-0.002784647821364077,-0.001370224426923827,0.007318023718385535,0.0,0.0,0.0,-0.0009117597036740991,0.0005030771929093378,-0.025182803274047653,-0.02322467111728408,-0.007730761895972221,0.0055285014186731785,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BU-CA-DF-EL-PC-RI-Pectin,0.08676699540916492,-0.022456969955766747,-0.0008402243789962727,0.0015992832378569,-0.01013060388324613,-0.012459041370417584,0.024982944264669307,0.0056709751207381495,0.001089401779357685,-0.00023587691174311985,0.024081944863057956,-0.003882113524119962,-0.007890614301643591,-0.0014757445835593104,-0.003238593908026825,0.0002590249648148359,0.0,0.0,0.0,0.0016198119504207966,0.0010739323429085974,-0.0325802496414293,0.24767105692828242,-0.018228483769026662,0.0008614465001631822,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
AC-BU-CA-ER-FP-PC-Xylan,0.012825067656284028,-0.012180831237611444,0.0017084798064421515,0.003190015764399008,0.005519843396984718,-0.0071466778134080524,0.010984020037576557,0.00282233799638396,-0.0008806131593883036,-0.0002473633245311005,-0.010182986965572292,0.000681694122877988,0.005599398090588775,-0.002560817608609796,0.0033961849583482207,0.007290549983524464,0.0,0.0,0.0,-0.00015321159735322005,-0.0014162274077534668,-0.024526325981556015,-0.026435809797522695,-0.009873844905841079,0.006306473413820971,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BU-CA-ER-PC-PJ-RI-Inulin,0.041492199918085886,-0.00840623268942264,-0.0023608893909576253,0.0020842695075341242,0.02188872361132367,-0.027874381201003082,0.025039387340234084,0.002080170347101308,0.0001811844178221455,0.0032302655228836972,-0.02498050757006488,-0.00557256839238107,0.02048060865903442,0.012654628839174453,0.0026638073508035054,0.005906543596224349,0.0,0.0,0.0,-0.0045590796846557745,-0.009519183595918797,0.06099791647104376,-0.03523895858109675,-0.022588336543095385,0.00022274269722402128,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BU-CA-FP-PC-PJ-Xylan,0.018792059490965175,-0.022313944909044287,0.0024354865342717273,0.002869006578217854,0.004887354094535112,-0.009471605736762284,0.012669762211259117,0.0036449239462275416,0.0002489731003614994,0.0006298712302337986,0.021799334593286566,0.0023351607073775755,0.002799048113890669,0.003990210238844157,0.003974268509244378,0.013754279431463644,0.0,0.0,0.0,-0.0018666120262985887,-0.007795317824929951,-0.04824200563132763,-0.035918280073356894,-0.015719567423855718,0.011216949025507676,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BU-CC-CH-EL-FP-PJ-Xylan,0.01750103043561632,-0.022366390336643564,0.0006220423294739289,0.003031267851421779,0.0016850641090422863,0.016011077174070208,-0.009745805178006942,-0.0027207824731753645,-0.0024128099827265184,0.0031633505750108845,0.022193530436435887,0.001892148809168827,0.005453465406528929,0.003526225738566029,0.005915932480923155,0.01476475556550378,0.0,0.0,0.0,-0.0010058843818577842,-0.005731808657503942,-0.046638412048024214,-0.03409004637886855,-0.012384588547389615,0.006055993069471283,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.0,1.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,0.026773658095097,-0.054651130823079846,0.006886550939049232,0.004179052183912558,0.001970520877194676,0.01932966031980786,-0.01805858084762638,-0.005277402701533651,-0.002690375200049444,0.01227191492999819,-0.009077231968668373,-0.0026785744091665205,-0.000659109411591834,0.007686539521779526,0.003740733123638411,0.007836443014781584,0.0,0.0,0.0,-0.003040487849238245,-0.003779165908186273,-0.04779754064723172,-0.027742177634923294,0.07577989029528744,0.00036234915679828587,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BU-CC-CH-ER-PC-PJ-Starch,0.024293005218390715,-0.05242398070510139,-0.0014790989238430154,0.005477622501890767,-0.0002640206011181528,0.01835758627561683,-0.018126200476491994,-0.006538652877577325,-0.006455745619975708,0.007045870759439742,-0.013602833564985883,0.001024599963460455,0.002543672081083058,0.0020249859125099396,-0.0005838835307142937,0.010784256943416868,0.0,0.0,0.0,-0.004720369156619365,-0.0044380112762816915,-0.04341106160374528,-0.031362186733802616,0.07353448034687476,-0.000289099214767868,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BU-CC-DF-ER-PJ-RI-ArGal,0.015222864286466081,-0.0018419193417172533,-0.001143177148293365,0.00043083641678094833,-1.68442201207986e-05,0.012165862445465542,-0.014767927627333184,0.004313170522112738,0.00033156876790929965,-0.0024822261015122584,-0.010981862906535921,-0.0019170868540690695,0.0020766487743028193,0.008847585262053391,-0.0002693034886297854,0.014521475435996594,0.0,0.0,0.0,-0.0019701512513512916,0.015072873554785144,-0.03367213730276986,-0.027541041153229095,-0.011922947050664913,0.00026309505867009946,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BU-CC-EL-RI-Inulin,0.04017048914408819,-0.010741114273498003,-0.0009102545187554576,0.00040797170590270595,0.017307157164270226,0.02688067878427153,-0.02991378137164495,0.0008614786003123618,-0.005388331156732006,0.00782066129825332,0.02970909140242095,-0.00602484935047952,-0.0012325502728874032,-0.006601207368075848,-0.0003400697584518013,0.006949555593627421,0.0,0.0,0.0,-0.00547351680865342,-0.005428742146627468,0.07623521604575217,-0.032965251462195415,-0.020489772787656298,-0.001292497981339692,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.6999650017498125,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
AC-BU-CC-RI-Inulin-Starch,0.038306462907824995,-0.048636798204176795,-0.001569493936205453,-0.005840720067816701,-0.005759479105472562,0.028546697533774104,-0.02888729893263768,0.01020163144746965,-0.009054057948629965,0.005007415125993165,0.028862981826744297,-0.0024330655832520936,-0.0028581057285720674,-0.006207037976180965,-0.0012212871565398813,0.00015826347961344289,0.0,0.0,0.0,-0.006092978871681475,-0.0028486832739277324,0.0245136322749948,-0.033131624066524895,0.0567563162024387,-0.005030923662707209,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.5,0.0,0.5,0.0
AC-BU-CH-DF-PJ-RI-Inulin,0.051731073204427956,-0.014118466798893435,-0.00199401726099578,-0.0006214449343017558,0.02303616591390561,0.030447717693380328,0.026762138346040788,-0.005968741992149839,-0.005877911028536878,-0.007652765443887221,0.0320493075708774,-0.01047422089190646,0.0015579769260842702,0.021100740154189144,-0.0005192588278177111,0.0015179734101349659,0.0,0.0,0.0,-0.0035899481719190427,-0.006246420647102322,0.08788238964720883,-0.034849167609248645,-0.02194233954206787,0.0016786042118275698,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
AC-BU-CH-EL-FP-PJ-RI-ArGal,0.03303535040298647,-0.006266366882588376,-0.001972041586413979,0.012357136667282746,0.0018306166517802246,0.013674431891095911,0.026607190998779104,-0.003054977217689156,-0.00015684142878109655,0.008294919436289506,0.02318557878109542,0.004262006457217715,0.0012745156875726864,0.008145838450979105,-0.0007705832713029603,0.008796023313294756,0.0,0.0,0.0,-0.0017146084610034126,0.021619721104136916,-0.048662338040938426,-0.03442064112390985,-0.017291347592730412,-0.0011398198777301742,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.6999650017498125,0.0,1.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BU-DF-EL-FP-PJ-ArGal,0.037638741686770866,-0.01203613280403343,-0.0027659798515113914,0.014413602695885031,0.0023047067893838345,0.012780188231474974,0.027639970297671176,0.0034136440376327805,0.0003122097922658377,0.009462515368041664,0.025363888263871724,0.003450110760432752,0.004668311828070064,0.009430474975061687,0.006566082849590618,0.010754978488284075,0.0,0.0,0.0,-0.0018636712271042847,0.014677291113713924,-0.04477717527611688,-0.03234136150557209,-0.018132653209296138,-0.004026544409888711,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,1.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BU-DF-FP-PC-RI-Inulin,0.05945167116651481,-0.00948520046658814,-0.0018324984169819142,0.0008251402654092472,0.03287946214814755,0.0297076114284044,0.02391803004524926,0.002545960094271738,-0.003669061486355284,0.0034989231113683084,0.03376594432629645,0.007474444640631022,0.03371620346538045,-0.005607954031703147,-0.0001979275310242714,0.0019611291926015526,0.0,0.0,0.0,-0.003892158969220788,-0.004167222720994192,0.10532459815879434,-0.03565239180387421,-0.02218089368448339,0.0005870044925673436,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,1.0,1.0,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
AC-BU-EL-ER-PC-Pectin,0.08502484325488859,-0.019186558013104586,0.0026939787834205395,0.004097359454767269,-0.009046824431385504,0.021499765842983663,0.026446941727772365,0.007511263245886027,-0.00028944335369901107,0.004553227566013287,-0.01620231905782764,-0.0015443474139002268,-0.0045432539961554825,-0.0017177816404199049,0.012749522662806241,0.004222482613880522,0.0,0.0,0.0,0.0005457952415401272,0.0008216824814338608,-0.03270253892564638,0.2588290444431319,-0.016106441936201674,0.0023785121561112708,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-CA-CC-CH-DF-EL-FP-Starch,0.03143630978651345,-0.04447343093597076,-0.000232917801900345,0.0019196034061976454,0.006523729570379311,-0.00898289250379259,-0.023842267926613037,-0.004975858686322514,0.006164834551005199,0.017576283875175496,0.027060502989386972,0.00027079395695843537,0.009402903954244474,0.0013694220603528344,0.009016821040687234,0.013011695689267737,0.0,0.0,0.0,-0.002499317852780222,-0.0018003272036598466,-0.02765678186646917,-0.04279164444316516,0.06678887568329546,0.0003087045049125498,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-CA-CC-DF-ER-FP-PC-PJ-RI-Starch,0.023457306775857098,-0.038035243117165836,0.0030216611413793125,0.007502969967370687,0.00042612876997075215,-0.010521567596799949,-0.0148723405032334,0.008406925838101995,0.0008112477155571642,0.00042234093458815106,-0.012641498569229786,-0.0014355144903741102,0.0008904189599508595,0.005898670946163209,0.00036613218994303295,0.007263257234272633,0.0,0.0,0.0,-0.00206031267869879,-0.005368728346445343,-0.03932061246003618,-0.03421258133751425,0.06717680951834402,-0.002456117729571733,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-CA-CC-DF-ER-FP-PC-RI-Pectin,0.07436505842869254,-0.011611070430583572,0.00283988421698186,0.0011870807172222593,0.014530102259225465,-0.01610728635622019,-0.017972423142160885,0.0036029987722973945,0.0017907336532053569,-0.0013452554020014697,-0.026278330231593407,0.00418112184513699,-0.001964034791189163,-0.004917453545230355,-0.0013707151924344668,0.003689619004726405,0.0,0.0,0.0,-0.001258913436057891,0.000213191388174893,-0.001120922327549622,0.2426291892237284,-0.011831286138092933,0.005307372918521817,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-CA-CC-DF-FP-PC-PJ-Xylan,0.01462148621763018,-0.014264273773878811,0.0028777282888239066,0.0007852688668803739,-0.009055577111007136,-0.005680987491187724,-0.005286993849175897,0.0038825035391544752,0.00015195109373466483,0.0020210183479569166,0.016190886760807852,0.0019809224930676553,-0.0024796507634561177,0.007244773087176409,0.0023278659446672964,0.011197543763132258,0.0,0.0,0.0,0.00011820884675464786,-0.0026936603743921627,-0.022571492293341596,-0.02671713436107067,-0.013425009975379161,0.003493978912857446,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-CA-CC-PJ-RI-Inulin,0.026461913818493485,-0.004437878351150588,0.00029422569681297593,-0.0016524346155876461,-0.015142592860555108,-0.01920228666879914,-0.0156891402636062,0.00787166886708953,-0.000693814803592183,0.005169927376237783,0.029672036218372246,-0.007538869446143507,0.000994984626939351,0.01607259079390629,-0.0002287357114255439,0.006888857394964856,0.0,0.0,0.0,-0.003973365144126795,-0.004118316681547598,0.03738137567923828,-0.033050102038647645,-0.023016067695041945,-0.0004240798162804402,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
AC-CA-CH-PJ-RI-ArGal,0.02165196854197844,-0.004307028277861801,-0.007227909074757588,0.00417662383141843,0.002592965901236643,-0.008714580358090725,0.02072610002011061,-0.0041235523857176305,-0.0010010243325748224,-0.012266075235198846,0.02108375759287314,-0.005626365170729431,0.001375367649915544,0.014968626609241422,-0.000554683979769999,0.012797979356043716,0.0,0.0,0.0,-0.0017252036294137893,0.021117308795113452,-0.03034389249811119,-0.039322392180223355,-0.015864506297829473,0.0005789450920102278,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-CA-EL-ER-PJ-AcGum,0.022739262555471873,-0.015955561888827515,0.001646830856122753,0.006997709034688094,0.00019623857160860949,-0.007106225792826576,0.015245919910852206,0.0034293081179599875,-0.0031590212238105865,0.004622804575853726,-0.01590874282981862,-0.0032075617801059384,0.005410314410586249,0.004327521695840089,0.003623614975843917,0.011591008216650649,0.0,0.0,0.0,0.004474228457971052,-0.004149042253636502,-0.02143692354502326,-0.0363085188107057,-0.014425680258057334,0.002071870909157124,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,0.0,0.999950002499775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-CA-FP-PC-PJ-RI-Starch,0.039597637352787644,-0.06259285357188095,0.0026493444014340614,0.00263894935561852,-0.010608689379455015,-0.027146713170646264,0.02087077888236804,0.011341934390366078,-0.006492037166925992,0.0007708271931518219,0.025477439751848577,-0.006789835417981851,-0.01394947210580788,0.004474151234396478,-0.0006175172582946056,0.008918567201630633,0.0,0.0,0.0,-0.007940076604824174,-0.008384061691943893,-0.045784803758460016,-0.04447957106103951,0.08530273169533095,-0.0025373717753047267,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.7857142857141709,0.8452380952379761,0.999950002499775,0.8542036897934729,0.0,0.0,0.0,0.0,1.0,0.0
AC-CA-PC-Inulin,0.03275454630990597,-0.000835956765169445,0.003290114237672904,-0.0006496908820488239,-0.03436140931888738,-0.02252970734018494,0.019712657060643485,0.0066646878040311,0.001225754070011052,0.0008907979972321901,0.02774983556856486,-0.0058665284158831285,0.006900459459390152,-0.006465143461457709,0.002509989900175821,0.008347989909181543,0.0,0.0,0.0,-0.005257403388280759,-0.004747735760598019,0.03822337568652901,-0.03693258588625626,-0.026084327784112907,0.0004422412863509213,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-CC-DF-ER-PC-RI-Pectin,0.0866283332344822,-0.01665680814365094,0.004531842877411033,0.0013101555296981834,0.017006448751992805,0.028832325268198143,-0.016524319912052967,0.012914614362472833,0.0007287684032185527,-0.0019549957798285877,-0.02334120557474142,-0.006442818919366052,0.0005657856767489213,-0.006523702010851015,-0.003015914561057632,0.005220380480485879,0.0,0.0,0.0,-0.0002609371969645679,0.0012470264038578983,-0.00034459483555772196,0.2538093212610957,-0.01728223141790791,0.005892208478498192,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-CC-FP-PC-PJ-RI-AcGum,0.020281678552485322,-0.009813838050785388,0.00035200687294656505,0.002932116950608112,-0.0027498809104277333,0.01100925952280787,-0.007434579327025196,0.005309257343072783,-0.0017542272018776692,0.0016973120744594122,0.016727851224555206,0.0007283972745591952,-0.00233274326659739,0.00363491203635931,-0.0005761421488767319,0.003944412174380637,0.0,0.0,0.0,0.012083286262879318,-0.003712196299298244,-0.032351460015739915,-0.03674372678453272,-0.01704060661521825,0.0005282686159692029,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,1.0,0.0,0.0,0.0,0.0,0.0
AC-CH-DF-EL-ER-PJ-Inulin,0.03373696349053219,-0.009909737915308638,0.0030824015611274663,0.006942426644434984,-0.03099932788617232,0.024281007602641524,0.019842979327182878,-0.009908977702937343,-0.0009087499197233805,0.014237504600631922,-0.02020121397619898,0.004261928828941149,0.009802828346463769,0.013927025202323086,-0.0010357049234550099,0.01580195544880222,0.0,0.0,0.0,-0.0032122391250661827,-0.0072811464685946705,0.025274745473130186,-0.036065090440891005,-0.026905220485377038,0.00366794212551957,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.6999650017498125,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-CH-DF-EL-PC-Inulin,0.032695943272926596,-0.004819963479583913,-0.0012521925263784166,0.0010367825466462166,-0.04146071555431594,0.021526241399855775,0.01995719608427449,-0.0003898282416842208,-0.00249805965968831,0.007328488967296752,0.0327175782756372,-0.0057254888803105475,0.007071269178255037,-0.00554734218018976,0.0018082278145646518,0.006560936901210384,0.0,0.0,0.0,-0.0011464839200065887,-0.0029960893814198006,0.02297165845690126,-0.038389475785026494,-0.023334709798747844,0.004256148732859979,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.7449627518623069,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-CH-EL-ER-PC-ArGal,0.01949936636469581,0.0003273273733529182,-0.0003077463035217743,0.004871716131879525,-0.005245280886407604,0.008514397473667156,0.01660992247475819,0.00023882542144168493,0.000428095938299191,0.007388091381977907,-0.013677563476799564,-0.00116378835402429,-0.00765236948024143,-0.009157751673324542,0.0027564769746227704,0.006924091551283543,0.0,0.0,0.0,-0.0005746165705336775,0.016847131459719753,-0.030843509794636213,-0.03874455555088141,-0.014449196264825083,0.002130288706076416,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.6999650017498125,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-CH-FP-PC-PJ-Inulin,0.04063348610800776,-0.00035095436921851156,-0.00328580908561972,-0.0015043539079752852,-0.047328239010477606,0.0253250927164812,0.01769749836234206,-0.006606183449991725,0.0016666547971015634,0.008955980590121308,0.03244743143208325,0.0016788861646570936,0.010460221664980054,0.008397411814975464,0.0009098407202823617,0.006423163828863336,0.0,0.0,0.0,-0.0029325919496742195,-0.0033231994966891674,0.05056620977564971,-0.03472240301949733,-0.022556712232868783,0.002397273622283881,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-DF-EL-FP-PC-ArGal,0.02843833634375849,-0.008977391557259996,0.0036330399179661816,0.009403935946862806,-0.003992050957273353,0.009452723414552484,0.022805998453193088,-0.0006951230070130396,-0.001697612678293478,0.01817508912221952,0.02314344147728248,0.003596424556929955,-0.010391018436374992,-0.0076540251143953995,0.012400166249241345,0.00748558882623911,0.0,0.0,0.0,0.0020098364607176993,0.019853813102130188,-0.024741284975104708,-0.03356867439960214,-0.01764296410351314,0.0005093863868916563,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,1.0,0.7936507936507142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-DF-PJ-ArGal-Pectin,0.06907989726063203,-0.019467204412106767,-0.0019859762125733187,0.0008407241266898128,0.012099535567685964,0.017722054463387888,0.021952930002219304,0.008094151303680103,0.0008283770135180495,-0.0065669236230579305,0.029240990976210347,-0.005641005800359631,0.005512055467644875,0.01395617197945037,0.008675163759087971,0.00879950848831372,0.0,0.0,0.0,0.0024548331182450093,-0.008865852328017353,-0.011608485927466645,0.11689884651367638,-0.019789287645200437,0.005569462550126699,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.5,0.0,0.5,0.0,0.0
AC-ER-PC-PJ-ArGal-Pectin-Xylan,0.037882474416189575,-0.008032796783372763,0.0019934143718670703,0.006082772946154527,-0.01071911953304979,0.019876177873123776,0.020756162339821454,0.004505897385322238,-0.0008517769808796327,-0.006412019494243642,-0.02217235357246616,-0.008499615216119723,-0.0036910122489048677,0.012937829452143473,-0.0008681323887272326,0.012203860158439389,0.0,0.0,0.0,0.0013348722364753493,0.008369818851351738,-0.01732588774270632,0.042015755626119,-0.020287172362547026,-0.007978988895192744,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-Xylan,-0.013809666427868334,0.001142017248679291,0.00019143420186909795,0.0009022371801124377,0.001249075514179739,-0.002464292169633236,-0.0022137080784887077,-0.0004324622519991612,-0.00018650304441424905,0.0007840974425727673,-0.0048431205300783564,-0.001885869420048865,0.0028133874513547523,-0.00027487476356327536,0.0019419510086829015,0.003947459038516337,0.0,0.0,0.0,-0.00022407731972634814,-0.00044776176356456506,-0.008239698408340866,-0.010376652044836772,-0.004903336872600696,0.0020497183400121598,0.0,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-AcGum,-0.02841524694622918,0.0026199906217780978,3.673863766545631e-05,-0.0016990238131785935,0.0019856767838990143,-0.00235385928387669,0.008977533268996259,-0.00015985552560199314,0.00023745118217034797,0.00436041974123906,-0.0052157124766910624,0.0001149767721918494,0.002120519349012862,-0.0005073838926513085,0.0026523535681719133,0.0031852494112469933,0.0,0.0,0.0,0.006200421775945208,-0.00018890684724531383,-0.012376615993509237,-0.014098311528902159,-0.0036678730222311886,0.0009108147329904815,0.0,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA-BH-BL-BU-CC-CH-DF-ER-PC-1AcGum-1Inulin-3Starch-1Xylan,-0.04716188188388268,0.0038245356751775194,-0.00048339131203564765,-0.0017359926907176324,0.002610680241645737,0.010198241362178867,-0.006888760553503578,-0.0010961795098740944,-0.00012052828954024795,0.0008902869339693677,-0.006912726832723078,-0.0013419694191014221,0.004364438786764036,-0.0012706584576517342,0.002831464880569416,0.004400046035986054,0.0,0.0,0.0,0.0018018511403352028,4.184517840093287e-06,-0.009557863604277371,-0.013052975313568655,0.02178310469724238,0.0016334524759176107,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.5,0.1666666666666666
