Experiments,BAabs<--ACabs,BAabs<--BAabs,BAabs<--BHabs,BAabs<--BLabs,BAabs<--BUabs,BAabs<--CAabs,BAabs<--CCabs,BAabs<--CHabs,BAabs<--DFabs,BAabs<--ELabs,BAabs<--ERabs,BAabs<--FPabs,BAabs<--PCabs,BAabs<--PJabs,BAabs<--RIabs,BAabs<--pH,BAabs<--Lactate,BAabs<--Butyrate,BAabs<--Acetate,BAabs<--AcGum,BAabs<--ArGal,BAabs<--Inulin,BAabs<--Pectin,BAabs<--Starch,BAabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
BA-BL-BU-CC-CH-FP-PC-PJ-RI-Inulin,-0.006168166593733157,0.04303136120804332,-0.0002724934741854677,-0.0012683124569329316,0.0019922219470820653,0.0014493875002319161,-0.004710447176952254,-0.004971382404592905,-0.0006759651293131457,-0.004357528551058336,-0.0007863424464382907,-0.006961872223764656,-0.007677080465311356,-0.002830406562848525,-0.0008086326836862334,0.008389587400650437,0.0,0.0,0.0,-0.026809762545268644,-0.0009075127118690449,-0.004001846093345774,-0.004185013132677836,-0.03237390186298977,-0.03246335368434136,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-BU-CH-DF-ER-Inulin,-0.012061690550974823,0.055590437784452336,0.0005342807993292798,-0.008364057564599946,0.0008425522697242814,0.004682529909028248,0.008402551764791662,-0.0016749440709298276,-0.0012991947460580953,-0.005527849683368749,-0.0024408769573677647,0.004078374616801738,0.005861505270004273,0.005539725510911508,-0.0016131548363376735,0.01839056786319072,0.0,0.0,0.0,-0.0385870325429873,-0.007039714563976633,-0.006387868152762,-0.010813479161059313,-0.054061896780675106,-0.041418225810947736,0.0,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-BU-CH-EL-ER-FP-PJ-AcGum-Inulin,-0.025664393759586582,0.09580586741424418,-0.00038575280796397627,-0.004035277320918709,0.008629610677334395,-0.00043515107340433415,0.019894784111529586,-0.0018810466812415572,-0.00016317923637953688,0.0029677667790515864,0.0056675268608060774,-0.004087288098579101,0.0014546806212853323,-0.01063059338791804,-0.0047742361880161585,0.016736169020560656,0.0,0.0,0.0,0.1150646061331711,-0.005761616384102542,0.031210724398155112,-0.013109490849416365,-0.05726328205486588,-0.03458169527859851,0.0,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.999950002499775,0.0,0.5,0.0,0.5,0.0,0.0,0.0
BA-BL-BU-DF-EL-PC-PJ-RI-ArGal,-0.006827429746362296,0.044626037041572,-0.004390067073770545,0.0015612116439098671,0.009205191535028544,-0.0036785486865450055,0.013144656225022942,-0.008333345187658618,0.0003537582385946402,-0.001955079251730984,-0.006604320342567835,0.004018762917681173,-0.004838943098756398,-0.004704441763460636,0.0005121692811900935,0.013009755848483606,0.0,0.0,0.0,-0.020339507321742445,0.015650864101269025,-0.023109754975885154,-0.012176902517676351,-0.05206311824816195,-0.03979781514203007,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BA-BL-BU-DF-EL-PJ-Inulin,-0.01583050226962025,0.050990991153838976,0.0021815096265213056,-0.010939009035514159,0.004403668777509171,0.0037664416161450483,0.008712608985264192,0.003360536738552829,-0.007960633367977359,-4.84285520559035e-05,0.0012219728224656798,0.005979813943532381,0.008540801688690076,-0.009287193117832597,-0.00025040889328176267,0.010051037525250155,0.0,0.0,0.0,-0.03645818139849739,-0.002628477979451418,0.01462468575686216,-0.012619898627427491,-0.06352151081812653,-0.04165728310800411,0.0,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.6881322633868306,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-BU-DF-ER-FP-PC-PJ-Starch,0.017999868345531557,0.13569062626158648,0.002484393529593945,-0.012196535937149415,0.01154692915014245,0.012672331500798465,0.01875082433562387,0.008621682970022616,-0.0035369756106625916,-0.0015462603216821501,-0.028752550633454874,-0.012300338694317774,-0.025121358052234758,-0.0046571288207037905,0.008016090084883298,0.018889830427413636,0.0,0.0,0.0,-0.025556131858717312,0.004426659855314282,0.025784759482538163,-0.009470818979157643,0.2825897262279283,-0.03719125705517152,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BL-BU-EL-ER-PC-Inulin,0.0010293705117973414,0.055333490471609625,0.0036389167115769613,-0.010966354137794539,0.009556926353411243,0.0026126519675281896,0.009058247278021141,-0.005305713994259183,0.0031489351324059766,0.0016542769155719055,-0.005118287547745488,0.004154064887287943,-0.011594942672686142,0.006423837578093463,5.525507371533942e-05,0.012206010970879684,0.0,0.0,0.0,-0.03442786624485796,-0.004629516874186017,-0.0003867112235589474,-0.01273341333832253,-0.05394980585033244,-0.03547028576447204,0.0,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-BU-EL-FP-PJ-RI-Inulin,-0.01715061107142405,0.053930113969201394,0.0016393035413189386,-0.0145659352703528,0.006579061047258702,0.0018354484523561874,0.011765389030968602,-0.0008839610456065703,0.0012454790825193586,0.0017753071896731859,0.0009525445239110396,-0.003974065135487102,0.007255866812034089,-0.005081062718209894,-0.002570302593098446,0.010799811043861235,0.0,0.0,0.0,-0.032999490281058974,-0.003367152322422373,0.0056386360847814525,-0.009829068536108187,-0.06165912618352607,-0.03870364687998186,0.0,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.0,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-BU-EL-PC-Inulin,0.0013722868263721468,0.061798592040484594,0.003098014711656352,-0.011824320458214393,0.0077718218331309895,0.005375880798832938,0.010401870396665553,0.005645484795624561,0.005029662803492762,0.0009495455585420138,0.000820294627073135,0.0078050890141590085,-0.017386643806980417,0.006300905448469247,0.0021662556396966634,0.013982268378815867,0.0,0.0,0.0,-0.03637472591108897,-0.0020495171574029026,0.004560093373398892,-0.013092684273354029,-0.06419274079867385,-0.036589331130751156,0.0,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-BU-EL-PC-PJ-RI-AcGum,0.003021210420199416,0.11086701665581629,-0.005970269533043557,0.0026491064984690126,-0.0074666213887659,0.0005752109820869856,0.009325348382646387,-0.003510534775189378,-0.0036737916601652476,-0.009952967630868611,-0.013171800640835,0.008803395022722807,-0.005677518235011538,-0.01233835895122452,-0.0004965697076510281,0.02104022197256034,0.0,0.0,0.0,0.22405321036719467,0.007448029602793131,-0.0356952373717319,-0.011396340126679701,-0.05605779704214497,-0.03981792376800017,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,1.0,0.0,0.0,0.0,0.0,0.0
BA-BL-CA-CC-CH-ER-FP-PC-Pectin,0.015231112226505169,0.058274969124997196,-0.004424963910132647,0.004314147726717321,0.005693355702202429,-0.0029212837293744087,-0.012070790529251096,-0.005882975597950543,-0.0016124945133924472,-0.004253165732053193,-0.006936697580597617,-0.007336433885449712,-0.005280603719028559,0.0035930362868715426,-0.0025452740507369673,0.022868232274936007,0.0,0.0,0.0,-0.02769604012539441,-0.0012427217614921653,-0.0013656912100586038,0.04569900686429306,-0.04731297718530352,-0.035039931462908326,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BA-BL-CA-CC-DF-PJ-Starch,0.01828597578474066,0.14871742620894854,0.00246106296439062,-0.005828344987874676,-0.012865171529014003,-0.01954549552364782,-0.014917922106317495,-0.002059364786202255,0.0008977967839349419,-0.004286019949411804,0.02482674309137191,0.009603555656292222,0.005390926684168253,-0.0006998855519023819,0.0073283340019935925,0.019895647003908046,0.0,0.0,0.0,-0.024322151048955597,0.0033077593367885423,-0.014808145759796559,-0.019732519808140673,0.3067287977141413,-0.03954716997898438,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BL-CA-CH-DF-EL-ER-PC-PJ-Inulin,-0.007243514011868023,0.047057646294547756,0.0015557538971982222,-0.0030589142712679806,-0.012793186494911258,-0.0012920057468793608,0.007276911086995494,-0.0021581017903306247,-0.0015025549873032347,0.0018051646531305518,-0.004739497622305696,0.003114053295417265,-0.004222651833499019,-0.004097593489357016,-0.0010255411470478223,0.01123686310750517,0.0,0.0,0.0,-0.03359531575644558,-0.004870720212771134,-0.009146277291530908,-0.008590413601222363,-0.030813661429353732,-0.030263905130665403,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6999650017498125,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-CA-CH-EL-PC-RI-Inulin,-0.0071839714202691215,0.04750380031087182,0.0008202429843897136,-0.00257389993152835,-0.008179091181267391,-0.003495092952454631,0.005484784872017123,-1.8194009634582217e-05,0.001942425541241062,0.001219896938313139,-0.0019178177907385593,0.004050207791680639,-0.006839313625612043,0.0036741123754869816,-0.0021750301630659528,0.011357071264223622,0.0,0.0,0.0,-0.03577587108720432,-0.0019946625557812777,-0.004146408662199974,-0.009390411268581044,-0.047362467925995584,-0.032367770878428764,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-CA-EL-FP-PC-AcGum-Inulin,0.0019271355528723095,0.08708755938336253,-0.0023861353505741536,-1.3805179094725418e-05,-0.01781326854601503,-0.002807371497831564,0.014454396907240154,-0.006693422225388606,0.0002820491316643626,0.0023359553803774438,-0.010934198646044191,-0.0073627789538692305,-0.00630326418036764,0.009439503435384146,-0.005504708760841325,0.022502697232094682,0.0,0.0,0.0,0.11385216387496754,-0.0018965265341103063,0.0279219938560643,-0.015905656421726408,-0.060062383047559044,-0.0395698819800534,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.999950002499775,0.0,0.0,0.0,0.6881322633868306,0.0,0.7142857142856683,0.7936507936507142,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
BA-BL-CC-CH-DF-EL-ER-FP-ArGal,-0.003950184983285991,0.04120662481270052,-0.0033423273705623364,0.0037227856350893333,-0.011662299436601726,-0.002283655174753882,-0.00884940328923139,0.002853123394941745,0.0018622208657589838,-0.0015275756100362017,0.0019471556320786476,-0.005420894614336167,-0.001877350978214634,0.003056328215382316,-0.002042984666133468,0.012959349218078635,0.0,0.0,0.0,-0.024315121654759755,0.010589103893461555,-0.012876742192628708,-0.006409438023851679,-0.04321597998623144,-0.03779019781981002,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.6999650017498125,0.999950002499775,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BA-BL-CC-CH-DF-ER-FP-PC-Xylan,0.040172686202620926,0.147218363545835,0.00267071727493947,-0.0002532146092165585,-0.00014231178909540195,0.00649551029063084,0.005648692533035171,-0.005528712540187624,0.0035980725034394025,0.00010361607779156473,0.0018984577466141133,-0.013333851899951697,-0.01043628957291896,0.00801797863942656,-0.008456274377690122,0.029193142689764497,0.0,0.0,0.0,-0.034576969349926163,-0.004098838686265731,0.003531085039404302,-0.004246076489375397,-0.05461955353279004,0.32513645258816803,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,1.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BA-BL-CC-CH-FP-PC-PJ-Inulin,-0.002155776682563802,0.04693720722740347,-0.00043796009638092775,-0.0013311182927678927,-0.007032263131642887,0.0018393030034547502,-0.002649698802693322,-0.0009812717817046423,0.00015508259561929015,-0.0037763756344264226,0.002568692446432332,-0.0038299184394153672,-0.005040265181186523,-0.0028720258362591278,-0.0006596262228082518,0.007986863871867008,0.0,0.0,0.0,-0.026387322597544303,-0.0006448674709959474,-0.002710059633986516,-0.005059895471415737,-0.04927615047517147,-0.032010019739920445,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.7142857142856683,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-CC-DF-EL-ER-PC-RI-Inulin,-0.0011217723143371653,0.04781155631284823,-0.0013110828484323906,-0.0015488605065779224,-0.006894455838271161,0.0020917295630682588,-0.003812513949180192,0.00011658345772461372,0.003850416735830633,0.0014309733581136569,-0.001552473355761983,0.006034656192430043,-0.015214828560975467,0.0025847720033065845,-0.0005348561128432099,0.018395516098561614,0.0,0.0,0.0,-0.03444915893402966,-0.0011680076525292628,-0.004225119757042689,-0.008913025490262292,-0.0480070438456129,-0.04093046790835533,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.999950002499775,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-CC-ER-Inulin,0.00044477328996766693,0.053797967808151805,0.003568956865505739,0.00037281677126884435,-0.0013143601996654817,0.010619921674105255,-0.004368388878012246,0.0036745209924199385,0.0030272927067496558,-0.00742693409154361,-0.007013081378218803,0.014889829604124483,0.009675766768103299,0.005201275414702567,0.0015165266919542446,0.01783092301338911,0.0,0.0,0.0,-0.0344853215393695,-0.001259160385551778,0.012909508527002556,-0.01293508281931281,-0.05405499224635688,-0.0392436065457084,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-CC-PC-PJ-Inulin,0.0026675716770643535,0.05041617839004506,-3.626752475446024e-05,0.0009153861213814144,-0.005497826969420367,0.004794333258813081,-0.0036828892745754955,0.0006002172539857295,0.00017186392775990912,-0.0006246224045753473,0.0017787212996997605,0.005891661301932552,-0.010389446495947512,-0.002831684775989163,-0.0012191879579966725,0.011383466006002646,0.0,0.0,0.0,-0.032924515635452484,-0.0013568501750176607,0.0004583507014269172,-0.010425464761528102,-0.06130849790505386,-0.03614795972847126,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BL-CH-DF-ER-PJ-Pectin,0.009900621776892379,0.07887097345326435,0.0014525864865969481,-0.0027237711000171554,8.303792469880945e-05,0.005007482640106572,0.012003719693219119,-0.009516594155945558,0.0017344582334838147,-0.0047663850963793,-0.00013464005833322472,0.014862608745355494,0.008698367466303432,-0.009008040377362204,-2.714708447456522e-05,0.023736682796681476,0.0,0.0,0.0,-0.02890720700167797,-0.0021709502183578223,-0.007964890031990681,0.08645278920673512,-0.05576356679539789,-0.03665208059447733,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BA-BL-CH-DF-RI-Starch,0.02802594242109495,0.1627358100529422,0.004943745945664963,-0.01476192010905255,-0.00961055647581816,0.01737321058796211,0.010772756737741555,-0.006183976106006986,-0.0039284613897854655,-0.00071883611719716,0.022906789483333176,0.00713836061006242,0.006154669372534214,0.003820948995311155,-0.003779612468047572,0.02361603430556981,0.0,0.0,0.0,-0.02672517606311223,0.005147835800254879,-0.0046650494567372644,-0.01268104022030126,0.31725476579740647,-0.03833772220056165,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
BA-BL-DF-EL-ER-FP-RI-AcGum,-0.0016739670864560413,0.12805352399125697,-0.006131918691098691,0.006965218309990379,-0.0013599632680416146,-0.00020271389829842448,0.01622837414795701,-0.002985592628405852,0.0036456068706783406,-0.007066598278893663,0.007257130162959752,-0.006066187191754574,0.0020639841444790416,0.013188818520443006,-0.0008088038302957999,0.029720813791182906,0.0,0.0,0.0,0.2680156099728563,0.00504300360991196,-0.017220673124221233,-0.00978215060450814,-0.04935746043751186,-0.046644986828958436,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.0,0.0,0.0,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BA-BL-DF-EL-PJ-RI-AcGum,-0.0021099189922890826,0.1224599462053315,-0.0056544026241383705,0.0065783284587616255,-0.00202935205264525,0.004754335790533908,0.008825773952359504,0.004316688687963922,0.0047590572810308485,-0.0167951545051553,-0.010126254158941184,0.01218553275885907,0.001105816791003398,-0.014600726237351253,-0.0026291920600289564,0.02870576326650653,0.0,0.0,0.0,0.2503502819297665,0.005538898181508884,-0.02202561060305346,-0.013259934403679589,-0.05885355407541449,-0.04834364495832812,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.0,0.0,0.0,0.999950002499775,0.6881322633868306,0.0,0.0,0.0,0.999950002499775,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BA-BL-DF-ER-RI-Xylan,0.035478229041803984,0.15888471427458256,0.004229267271743582,-0.0020726384510370774,0.00609151060777631,0.012779738252813174,-0.0052894070270386616,0.009049857304516159,0.004910476468503482,0.004881507896564216,0.0010023029605773363,0.008452552264048294,0.0017369042878801128,0.008484505519948221,-2.762028608810347e-05,0.03531596867875619,0.0,0.0,0.0,-0.037702531819655126,-0.004770936510440979,-0.005242808268151503,-0.006919786288318314,-0.05804739499125969,0.32648755702782767,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BA-BL-FP-Inulin-Pectin,0.005628108741207557,0.07901223980059678,0.003994706074961208,-0.0101860766434534,-0.004744958638806237,0.008647311265495693,0.01991343788125298,0.006040518136525697,0.0039327351393347405,-0.007277290265668523,0.0066525689072229645,-0.008538810243322089,0.011924593553624373,0.005061386696655645,0.0036377985199744054,0.012642236963253128,0.0,0.0,0.0,-0.03347928638316014,-0.00041848500343886173,0.027097450909628108,0.033838775554163876,-0.06952750951051713,-0.036450415190986615,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
BA-BL-FP-PJ-Inulin-Starch,0.026899310922758147,0.1191504736295478,0.007249988165091383,-0.014725325805219737,-0.006437411679124288,0.013916928790171035,0.027228910089893768,0.00796774224970828,0.0064179067059673975,-0.0044171427461234015,0.020719630801203575,-0.00832061815498905,0.0155820616978136,-0.00805011969229037,0.008280752060765569,0.024989243364808233,0.0,0.0,0.0,-0.026731820252131337,0.0033877774158662046,0.037924365553666246,-0.014540058772333648,0.1481282182511958,-0.03495857813480225,0.0,0.999950002499775,0.0,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142856683,0.0,0.999950002499775,0.0,0.0,0.0,0.5,0.0,0.5,0.0
BA-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,-0.014840979195115244,0.04516961816359651,0.0006060287373309791,0.0027900240282443443,0.004298178670419889,-0.0012495853836563492,-0.008609229106117375,0.0004673870263451863,-0.00016000765629790124,0.0011884418485516846,-0.0018155784447762106,-0.0033995960314165447,-0.003892151677811687,-0.0028773019310425626,0.0016340818798000168,0.009823694007301872,0.0,0.0,0.0,-0.034476403080942956,-0.0028975355438888083,-0.007088813414289191,-0.004737481518902561,-0.030674142620780255,-0.036626109206541024,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BU-CA-CC-CH-EL-PC-PJ-Starch,0.011291702354157516,0.14400773436169734,0.002104029313407167,0.003480460516769782,0.005078709779137915,-0.009421404954046015,-0.006808134700086976,-0.0033391893553462947,0.0021635429374873673,-0.004591373760591855,0.024589265583252366,0.0049078734557737045,-0.013029956912452522,-0.004093264170329686,0.005281512278386134,0.011421425660902812,0.0,0.0,0.0,-0.01944569511677731,0.005297406466508455,-0.0042998111569746075,-0.00672001240266995,0.30098410104655404,-0.028337243729355664,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BU-CA-CC-CH-PC-PJ-RI-Starch,0.014503602146763696,0.1472248783978549,0.001035682711411609,0.00905174989591945,0.010345415469597679,-0.013483253307640546,-0.013618262587961817,-0.0009302671456878826,-0.0013548433137210883,-0.0030196518925103316,0.023932329704138357,0.007371783839030698,-0.017897861367938184,-0.0008669716272164464,-0.005950667726045305,0.020874895915727724,0.0,0.0,0.0,-0.022108689329840923,0.006034239874306052,-0.007869647246870132,-0.011671979107301346,0.2890471655452116,-0.03528297890316357,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BU-CA-CC-DF-EL-PC-PJ-RI-Inulin,-0.005661123689602721,0.046682840084487746,1.338713040405985e-05,0.0030831862732090733,0.001192694135348906,-0.0034654302454807536,-0.005947557425295763,-0.0007549768178300417,-0.0003395638868890036,0.0005235309661789374,0.0002509769577194343,0.002943598499352282,-0.007722707411104981,-0.0047955754111436285,0.0008797603574666128,0.012245893666351386,0.0,0.0,0.0,-0.0342999297329648,-0.0014888499033722006,0.007022065704857763,-0.007912088541144675,-0.05155288012359631,-0.03826471270654688,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.6881322633868306,0.0,0.0,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BA-BU-CA-CH-DF-EL-PC-Starch,0.020047709796239026,0.1576287922432477,0.003418814042075114,0.00666192173957825,0.002051134344867696,-0.013704704947092321,0.006743932000615374,-0.007465941635045135,-0.002424599553712392,-0.005995193973860957,0.019456186675551254,0.004094419218599801,-0.01710639311678031,0.00428393934599377,0.004155091236938129,0.009559309152378275,0.0,0.0,0.0,-0.020757381685755468,0.004092040056870739,0.0006996110996062093,-0.006303733588958327,0.2883247646757147,-0.030713826507668594,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BA-BU-CA-DF-PC-AcGum,0.0031331389312716992,0.12027733249759133,-0.00601096308197488,0.0033126051825555867,-0.0072119264338504204,-0.011513427902351726,0.013923561107367277,-0.0008949333497069115,0.002394235305149447,0.001528480242599136,-0.006819539857520296,0.0070972019179978245,-0.006622349948368283,0.009987250475043603,-0.005031921838156202,0.027764998560940682,0.0,0.0,0.0,0.23830299681221898,0.004872391530397263,-0.03315445650876924,-0.014872727966444059,-0.0587444008852948,-0.04256827458231287,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA-BU-CA-EL-ER-PJ-RI-ArGal-Starch,-0.002365210378034547,0.08925529079850426,-0.007071073720739649,0.002040939298881723,0.012440878308632154,-0.003261779057369993,0.025791444431313062,-0.005490242601795632,-0.0015090954659337382,0.0022504269907420355,-0.007787445114756168,0.004617350084537806,-7.472047074274626e-05,-0.005409232355992903,-0.0005771584487096827,0.02081832433288748,0.0,0.0,0.0,-0.02092938527295535,0.0026397547549144797,-0.024824329347095705,-0.009119474488225839,0.08589253572069787,-0.03924642117186027,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.5,0.0,0.0,0.5,0.0
BA-BU-CA-FP-RI-Xylan,0.019197905896739524,0.1320308390175077,0.0008205731094560791,0.004369716244665061,-0.008165633878247298,-0.015321464911103248,0.0019697711769152792,0.004799393747340552,-0.007573429986157196,0.0018146877634254344,-0.006139476844532927,-0.008802894863554022,-0.0007091892595318202,0.01107492762871764,0.0007482006858018348,0.026606435794383286,0.0,0.0,0.0,-0.03211842129514975,-0.0040192891471087944,-0.02240681817755103,-0.008976256349547346,-0.06445029640739613,0.27046864011578936,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BA-BU-CC-CH-DF-ER-FP-PJ-RI-Inulin,-0.012323501016944644,0.049077259529043335,-0.0006118857589634984,0.004864842712201855,0.0013977516493336713,0.0031314799579029704,-0.006361452437598596,-0.0011600274016911314,-4.7748447819191645e-05,-0.0036522845365107052,-0.002456811327825894,-0.0038631243292580955,0.0016007661768658588,-0.00397159715267745,3.0339426276360136e-05,0.01114729469980706,0.0,0.0,0.0,-0.03468608709729531,-0.0014324561726640585,0.0006100054864179018,-0.005105385348539459,-0.0429823127981614,-0.04057253070175648,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
