Experiments,PCabs<--ACabs,PCabs<--BAabs,PCabs<--BHabs,PCabs<--BLabs,PCabs<--BUabs,PCabs<--CAabs,PCabs<--CCabs,PCabs<--CHabs,PCabs<--DFabs,PCabs<--ELabs,PCabs<--ERabs,PCabs<--FPabs,PCabs<--PCabs,PCabs<--PJabs,PCabs<--RIabs,PCabs<--pH,PCabs<--Lactate,PCabs<--Butyrate,PCabs<--Acetate,PCabs<--AcGum,PCabs<--ArGal,PCabs<--Inulin,PCabs<--Pectin,PCabs<--Starch,PCabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BH-BL-BU-CA-CH-DF-PC-PJ-RI-Xylan,0.008470505917952821,0.015618165289475157,-0.0003806123975664379,0.006425414796579968,-0.06973987773060798,-0.004608104592189197,-0.005370374402369965,-0.0026714663359929214,-0.0053882796402004605,0.00829824587668885,0.008705144039439883,0.004836272245950319,0.06959569330496546,-0.007470650817690923,-0.0035860685149038396,0.0011439001865007664,0.0,0.0,0.0,-0.002826732985506006,-0.004053340056403118,-0.03788461063649844,-0.021766587986864826,-0.0003557551940056407,0.08573595516976308,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
AC-BH-BL-BU-CA-DF-EL-ER-FP-PC-Starch,0.0027574894052337516,0.0005278305159035055,-0.0005792966967617916,-4.024116999724463e-06,-0.011390666737305847,-0.0017105236133052556,0.001369281069968234,0.00127531298012896,-0.00218966380015693,-0.002895943461494013,-0.0030519353505223984,-0.0013141612471504645,0.012879961459812789,0.0018326094187796115,0.0017389413595876911,0.0009858578409660942,0.0,0.0,0.0,-0.002430057129399343,0.00036823325790464814,-0.012005199159241536,-0.01380874769846824,2.6668475263497878e-05,-0.010131378011270004,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BL-BU-CC-CH-ER-FP-PC-RI-Starch,-7.850935428657373e-05,0.0015526960409161718,0.00012819609943438617,0.0001225695555860343,-0.012937452175908469,0.002461489218033173,-0.000510339381342585,-0.000928252559493889,0.001498046769675884,0.0012837271053682674,-0.0015195562986826353,-0.001337318770926107,0.015958555963059715,0.0016966014313088218,-0.0011707408997145565,0.0034660863393748344,0.0,0.0,0.0,-0.004975321051579985,-0.0011413400992751116,-0.004041527376764199,-0.013674387799745258,-0.01155153787271543,-0.012051095740700311,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BL-BU-CC-DF-ER-FP-Inulin,0.002153050059621984,0.001336031549356201,-0.0011650771258229558,0.003516392222690311,-0.02071540466933088,0.001106639818542382,-0.0018196372035890818,0.002293210938911546,-0.0018086731213737622,0.0043798859027976336,-0.00035478016954253985,-0.0011027945688163693,-0.0319990274132314,0.0023509898087517777,0.0009766461996530938,-0.0017491802124475887,0.0,0.0,0.0,-0.0008071649955077605,0.0012865517059849076,0.011016074087132108,-0.0013453670684248208,0.001126301514662125,-0.006424078037962317,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-BU-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.0009351050320335406,0.0009526180340485136,-0.0013707932804457171,0.0024407038515941665,-0.02255478645251556,0.001453314456580715,0.0013090704559263855,-0.0005665851384401324,-0.0017051899348470298,0.0025856191182339733,-0.0009957803836600342,-0.0011346382368355985,-0.026317350603640086,0.0021427970438856973,-0.0009723379132761194,-0.00020741136659952787,0.0,0.0,0.0,-0.0012616353736005044,0.0009489011053334586,0.011191293358464131,-8.962848901071453e-05,0.0019114052072506064,-0.006444100966169075,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BH-BL-BU-CH-DF-PC-RI-Inulin,0.010776633974164725,2.878736873919201e-05,-0.006496518654748798,0.008180246999148617,-0.10570161044089632,0.003247027177871627,-0.005563071621581913,-0.007769933905113829,-0.0076682521267370735,0.01346218106844886,0.0038772152050990964,0.008030388987707821,0.04451497829603879,0.007365963164378295,-0.0028912910438058078,-0.03180966556072235,0.0,0.0,0.0,-0.009110554304312575,0.0039195813213221044,0.04653815452348103,0.0009428027551621198,0.011310973342677411,-0.022933446786959067,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-CA-CC-CH-DF-EL-ER-FP-PC-Pectin,0.00705730657855218,-0.0011505202940580517,-0.0007869653242894216,0.0003595436144281519,0.023617496378719804,-0.005167476857419718,-0.005442671918902885,-0.0011778413174165939,-0.0029896187138828373,-0.010657655372369016,-0.00793246861716563,-0.006180851396003909,0.06757950185290115,0.003996037305756048,0.006762250121682881,0.004586929525672035,0.0,0.0,0.0,-0.007324374274096702,0.003988986168564721,-0.019417795764113014,0.08381560856137761,-0.008983986039899966,-0.03884199141778729,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-BL-CA-CC-CH-DF-ER-FP-PC-Starch,0.0015542180853133844,0.004176326411860909,0.00023630858060311194,-0.0019499462267214595,0.016437491711059758,-0.0031524462244388748,-1.3320011679422249e-05,-0.0019010286871343864,-0.0031740349294109784,0.002610454692251303,-0.004059648612006144,-0.0024554075893353333,0.02683975056660446,0.0029848567083139307,0.0040131695026701135,0.001660566191104324,0.0,0.0,0.0,-0.0026365443200550283,0.0004265081806277689,-0.011420747125521302,-0.01334188964471899,-0.039431688773699784,-0.015152360921386969,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BL-CA-CC-CH-EL-ER-FP-Starch,0.0005694910765371542,0.0009354294633323494,-0.000521887285973538,-0.0003347410981289363,0.003671663733707232,-0.0009658875189382924,-0.0015911879873072557,-0.0004050012415444313,0.0005204985112967813,-0.0012537407426332881,-0.0015036787516014142,-0.0011592160190709614,-0.019656054706905377,0.0011930190856483845,0.0011101300785826016,0.0005052413232624532,0.0,0.0,0.0,-0.0008504104529592128,0.00027242021973837474,-0.00469626227224415,-0.006622175554829564,-0.0026406435067342082,-0.004326417633247647,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BL-CA-CC-CH-EL-FP-Inulin,0.0015299446008760825,0.0006375821959227322,-0.0012376633218743576,0.0040073341046544635,0.017926814279265027,-0.0027284546204927288,-0.002272443706169725,0.0012865657867355779,0.0011164519876580366,-0.0024526457039808695,0.002513862733136523,-0.0026801138049499557,-0.08218181663531472,0.004926812531934543,0.0018756119085645139,-0.00173674070022323,0.0,0.0,0.0,-0.0029575890167192974,0.001582326173613015,0.022349697303196248,0.0020141507016325534,0.006935470321808351,-0.008204567510295996,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-CA-CC-CH-ER-FP-Inulin,0.0017856768586418839,0.0011558446719903842,-0.001643106917088682,0.003355691849508069,0.02022343998182226,-0.0025328390046276826,-0.001861857110634446,0.0003062685545195228,0.001088357354429635,0.004181644866581667,-0.0018600186993452644,-0.0022459543343972066,-0.09132008143192664,0.0038350520266050643,0.0019147382659668267,-0.0005253312770615936,0.0,0.0,0.0,-0.0034003176082941637,0.0018958524199710648,0.029764544602314178,-3.959954123605425e-05,0.00768285115249455,-0.009510267372666435,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-CA-CC-CH-ER-FP-PC-PJ-Pectin,0.006125874642113394,-0.0012848421152342443,-0.00020204991271549836,0.0014990585703741426,0.02649957052770663,-0.0075501804942773145,-0.006064825877547264,0.0007482129928063277,0.00028004791248928195,0.004652654370293021,-0.007180127245797353,-0.005982500274072994,0.06476524557494981,-0.005011034224351698,0.005714070139960809,0.006808342911641705,0.0,0.0,0.0,-0.006834541378034789,0.0022286786122078265,-0.015723517471077766,0.07129168998026712,-0.008740075918930498,-0.04257775217548689,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-BL-CA-CC-DF-ER-PC-RI-Pectin,0.010605335243215618,0.0003351711304011665,0.0001918338315392049,0.003994675856930288,0.029455375545234842,-0.008382279080423442,-0.012547222792424938,-3.963271494615837e-05,-0.0009975751083005568,0.004633720904927363,-0.004534154867076061,0.008276403001086275,0.07468551803126254,0.005092704447663645,-0.0024964382804252856,0.00519859403287145,0.0,0.0,0.0,-0.008893615548414262,0.0040254483304240475,-0.020184739738364113,0.05328513817692346,-0.003925646263259377,-0.03823701333593237,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-BL-CA-CC-DF-FP-PC-PJ-RI-ArGal,0.0015254476717249917,0.004902730169282717,0.00029621187682178895,0.00799708894961937,0.015231773935427718,-0.00407464752058414,-0.004472447153688831,0.0013599132416261886,-0.0033923443982546986,0.004383725557814944,0.0021859945678575467,-0.009796658026223832,0.03309005086733536,-0.0054778915186497286,-0.0005468952181664382,0.0030161087375811554,0.0,0.0,0.0,-0.003393279320814393,-0.011442257838154378,-0.04050597448155962,-0.008884170375425705,-0.008532759366895666,-0.028715356592596927,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BH-BL-CA-CC-EL-ER-PJ-Inulin,0.00230683856474405,0.0002595202345401051,-0.0009070827888155521,0.0047620607912540434,0.015618900319730698,-0.001997189426963979,-0.003117122317410329,0.0007776828237216568,0.0008715323748236358,-0.0029399603249674502,-0.000978246210989627,0.0030225902050733566,-0.08532911707477812,-0.003023000502620232,0.002200373318046331,-0.0012126778311688784,0.0,0.0,0.0,-0.004614732174880125,0.0012435725669969208,0.03590133087540215,0.001555018887262453,0.007373182841322639,-0.009522886200892654,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-CA-CC-PJ-ArGal,0.002260590468279339,0.0009108749743212362,0.0003824442726644601,0.003027168173681606,0.007386966920034452,-0.0011534051563252096,-0.002286615100773898,0.0003422884846275501,0.00048218479549342973,0.0035624504715881565,0.0017392585087906234,0.0023960058602758424,-0.026513575581325725,-0.0014472636698999188,0.0014033515404232517,0.0014146615852686482,0.0,0.0,0.0,-0.0006269940725443036,-0.007642671125517649,-0.010971224038777028,-0.003635077317329971,-0.0007930127988484778,-0.00798781750046394,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BH-BL-CA-DF-EL-PC-RI-Starch,0.005579681245779451,0.0028208177866922194,-0.0051169215921651225,-0.00439622801305218,0.01474606812254272,-0.002581106387925418,-0.00168945382687856,0.0025068060071630907,-0.005556118972599507,-0.009791752806949345,0.004814406702802941,0.005625002568756991,0.03489229506474327,0.0029573940917510875,-0.0031484251520173118,0.0021740220012989907,0.0,0.0,0.0,-0.005626011222431607,-0.003257445004684005,-0.01129299163141034,-0.018310638649219817,-0.028495078997855836,-0.01460373174229806,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BL-CC-CH-ER-FP-PC-Inulin,0.01396166867407208,0.010029040755365383,-0.008968343798240476,0.014561458031054249,0.0999159349890595,0.015738973765718662,-0.006892186634411864,0.005388984084975992,0.010750251458957794,0.028090577394786206,-0.009345234187150546,-0.009955494927073065,0.1404575946469876,0.014397308125414633,0.008059363393113016,-0.011258314593102442,0.0,0.0,0.0,-0.022104562466794788,0.006106269086965111,0.12974841007200832,0.005123115860941731,0.035511412569745014,-0.03873887650922618,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-ER-Inulin-Starch,0.001835197628560392,0.000905468874526294,-0.000866072800179774,0.0017887124097482714,0.015431122986430472,0.0028145507147366356,0.0016902463002638373,0.0010526298951696255,0.0012760575996203856,0.0053328110091388214,-0.0013928216492587865,0.003027411183680999,-0.061401605584066016,0.0037852251715958128,0.0015762338076125509,1.5908655795183078e-05,0.0,0.0,0.0,-0.001657097701152617,0.0010985346875068817,0.007451798001473601,-0.0028879172126339238,-0.011281621568751607,-0.007344181679019873,0.999950002499775,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
AC-BH-BU-CA-CC-CH-EL-RI-Pectin,0.008134826641021805,-0.0033898756458339368,-0.0007298278334465857,0.00063105019825426,-0.021221252188763837,-0.003554404464296319,-0.006272338842973113,0.0011070245064117704,0.0007456495934589339,-0.0015782047325575874,0.007007635883478956,0.007602382968603208,0.05153607588346031,0.002606348186223344,-0.0012062361870299723,0.006093453898687256,0.0,0.0,0.0,-0.004570635106753221,0.003914475706829266,-0.005224876822057096,0.08826701700941407,-0.011298314094204792,-0.025762907562100076,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.0006409823039377274,0.0004022833704948424,-0.0012587065901607274,-0.0005227272728966041,-0.014130861296064475,-0.0020418345420198008,0.0007324850483035495,-0.0011208047709343105,-0.0009713836767795408,-0.0028881488681178204,-0.0005426087636839262,-0.0011690652573650535,-0.018444650599055666,0.0015802745250138375,-0.0006133534674617369,0.0025539849199015985,0.0,0.0,0.0,-0.001032149912789464,0.00013694452545182288,0.006543251410634682,-0.0020753622850911185,0.0017157443070953545,-0.005243704395199364,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BH-BU-CA-CH-FP-PC-Inulin,0.008477786640551956,-1.9509207287972464e-05,-0.008082418212328446,-0.009589552610096606,-0.09443396746265618,-0.004862462155182253,0.0003646132231435992,-0.002803346833044833,0.005134868618439544,0.011782965114001526,0.006116389620371842,-0.011370399482548237,0.045478040888397527,0.006964651999825781,0.009068612596866761,-0.016512029767883088,0.0,0.0,0.0,-0.01432411403987895,0.0026907206140458577,0.05104726007377559,-0.0005971876133910652,0.011780732214789497,-0.023091154316101568,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BU-CA-DF-FP-Inulin,0.001759660575877537,0.00032771237533200904,-0.0014547149904749611,-0.00046325193633410067,-0.019356823994524097,-0.0008248069484464156,0.0008675179799849333,0.0009503534698689521,-0.0014417061666873363,0.003909502169963988,0.000941636597907001,-0.0031398724620653813,-0.02794248649850488,0.0016782710108567374,0.0019249694455753675,-0.001332236248999835,0.0,0.0,0.0,-0.0017097971165044737,0.0010431045175276017,0.013713636300949884,-0.0022964816252616306,0.001530280952257189,-0.006433877227827906,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BU-CC-CH-DF-EL-RI-Starch,0.0014293196009980004,0.0011353373019532727,-0.00043268713761459763,0.0007837642475285314,-0.01050698256543414,0.0013765494305301793,-0.0011920714175159284,-0.0006838932167738673,-0.0025370888217267663,-0.0011051525454968218,0.0024782386227426216,0.0019367128729142922,0.0064357685433192695,0.0014955344609916211,-0.0005424125009978357,0.0009200065235861321,0.0,0.0,0.0,-0.0043164277593181885,-0.0008189483190124687,-0.006156876386058602,-0.01649256500161507,-0.0003438308674164791,-0.010611705402420325,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.6999650017498125,0.0,0.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BU-CC-EL-PC-PJ-RI-ArGal,0.0006014773402024397,0.000814727389846336,0.0002212022981521763,-0.0010518471464853396,-0.016729168762368237,0.001441776672886176,-0.0014383723942393602,0.0014730062623592942,0.000951559332792054,-0.000650918346575715,0.0018205140564929354,0.0017403944429348818,0.02091732318767093,-0.0017779072628102514,-0.000298450634052808,0.0047394795495678075,0.0,0.0,0.0,-0.002591646542264656,-0.00043886468237773897,-0.01234490791589699,-0.0055023100354116075,-0.011050158096477388,-0.018596318391236388,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BH-BU-CH-DF-ER-RI-1Inulin-4Starch-1Xylan,0.0004892322742803536,0.0011618004637685688,-0.0003394048381596806,-1.5943690457127528e-05,-0.012065899184989659,0.0014184585061262952,8.420033888383331e-05,-0.000748852449892597,-0.001368469709361141,0.0014868653006851668,-0.000765641172501174,0.0012490645364265545,-0.02036968583071774,0.0011469705707647592,-0.0009962436802346598,0.000907669871706854,0.0,0.0,0.0,-0.0009120384747670452,-0.0006288848707283084,-0.0024007219414819373,-0.005699748496778987,-0.00049376192079349,0.0011116240579973563,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.9160361284648569,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666
AC-BH-BU-CH-DF-ER-RI-1Inulin-5Starch,0.0004701238692822784,0.0007175027003342452,-0.00035436505282467095,9.85891981558337e-06,-0.007828970431265507,0.0006971042357723817,0.0004537895313379437,-0.0005081632411615421,-0.0008816440742124208,0.00128762272017246,-0.0006266331207007168,0.0008890200490978634,-0.017327628258446397,0.0008964017600837077,-0.0008001810236071997,0.0007004040378061205,0.0,0.0,0.0,-0.0007998123866590587,0.0002834459868344397,-0.002966840130869638,-0.005463159502568569,-0.002398304490541871,-0.004198982641947541,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.9160361284648569,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
AC-BH-BU-CH-DF-ER-RI-2Inulin-4Starch,0.0005233583895658903,0.000991600224409591,-0.0004021105237982487,-0.00010356577705930547,-0.012473037744956937,0.001300562897019765,0.00043788106011396095,-0.0005134989515962929,-0.0010731427981094885,0.0014828022332354016,-0.000945420358330011,0.001645877631381154,-0.015652084977112034,0.0009309230406175959,-0.0005242011475969447,0.0012471014134247194,0.0,0.0,0.0,-0.0004477820748632606,0.00020685397511856104,0.0011013242449950092,-0.006002238666300069,-0.005943639472296291,-0.0035369738834825433,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.9160361284648569,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
AC-BH-BU-CH-DF-ER-RI-5Starch-1Xylan,2.2498363290320468e-05,0.0008839531683109023,-0.00017657649703323836,-9.079117073931507e-05,-0.008887525370175188,0.0015024024265056302,0.0010216227639466518,-0.0008403944528915664,-0.0013284736905585636,0.0017405302331528886,-0.0011571957602758297,0.0010228679075159808,-0.016278691606765445,0.000839481179348447,-0.0009267579230733885,0.0008795421892269094,0.0,0.0,0.0,-0.0009533431651917373,-0.000210193550552834,-0.005886260699480772,-0.005753923596983606,-0.004767859575592658,0.0015956782541153103,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.9160361284648569,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666
AC-BH-CA-CC-CH-DF-EL-ER-FP-PC-RI-Starch,0.001509642969308929,0.0025801887583326217,-0.00026468429291112846,-0.0004982308620078992,0.00725612526251511,-0.00204765774902295,0.0002541103806685317,-0.0009000380286438895,-0.0018133360460739253,-0.003035559159788219,-0.005676419386978853,-0.0027170761911706497,0.019874628842384976,0.0016437632065605036,-0.0038383674452250657,0.00394562574526803,0.0,0.0,0.0,-0.003132208406247876,-0.001749680720439012,-0.008585209836336698,-0.01660372583957558,-0.011523588287898083,-0.012427715011449025,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-CA-CC-CH-DF-ER-FP-PC-PJ-RI-2Starch-4Xylan,0.002889866200699048,0.018989570428701964,-0.0011881343630904529,-0.004331938802179964,0.03715260731902989,-0.006669024215503175,0.006117149498313668,-0.005068155418742787,-0.004933977482671087,0.009603383240543984,-0.006424433622847906,-0.0038302773457359195,0.06447871155359529,-0.006527871888300236,-0.008017959515140812,0.0016234154389663164,0.0,0.0,0.0,-0.004170128690417515,-0.0017709161239591522,-0.04805037464353849,-0.017961286420679907,-0.03572686022486198,0.08028660517524588,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.9160361284648569,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
AC-BH-CA-CC-CH-DF-ER-PC-PJ-RI-3Starch-3Xylan,0.003073762719604103,0.01649340371939946,-8.87101837857185e-05,-0.0027585163974965157,0.027733716359362007,-0.005576073498549787,0.004029183684086259,-0.004371629515662791,-0.004725864424624227,0.007632337437773292,-0.006333738697523423,0.004543635415929286,0.05330822236243296,-0.006036236651072446,-0.006533936162225224,0.0014038628390566881,0.0,0.0,0.0,-0.003904400436546317,-2.191881225867741e-05,-0.029835374418815428,-0.01999123032712801,-0.027395197187804362,0.05603336304595525,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.9160361284648569,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CC-DF-ER-FP-PC-RI-Pectin,0.008390036459842867,0.0008754572323100162,-5.335030653937358e-05,-0.0022230507450347594,0.027478561380200762,-0.008229984877292405,-0.009833051087334753,0.0020219191273843696,-0.0011867189796810793,0.003362875791605222,-0.005583908538418738,-0.005607107395983555,0.059617422599853434,0.004665328360755337,-0.0024818685803223743,0.006820727499540555,0.0,0.0,0.0,-0.010449295225976547,0.0027809603207490682,-0.013388859995386821,0.07353273353454742,-0.007807192967527291,-0.037451776327903974,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-CA-CC-DF-Inulin,0.0024765564992346545,0.0010145280103791845,-0.00027986369857733914,-0.001855777717957443,0.022256545257669957,-0.0017538189371539786,-0.0037751017477024684,0.0004596110814335667,-0.0007848458356139339,0.005216144941408526,0.0024474331126971695,0.0031203941475938662,-0.08897991001436657,0.0018627794772725214,0.001306503352455118,-0.002109345332296057,0.0,0.0,0.0,-0.0037948121274398133,0.002066163667900995,0.02636583366769959,-4.186121492900724e-05,0.004121517914093354,-0.007088084467263384,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-CA-CC-EL-ER-PC-Pectin,0.009554071716794916,-0.002136999705637043,-0.0006237356059930536,-0.000487684155391024,0.022089974831959066,-0.006325909537686544,-0.010593134798956187,-0.0014306410884653968,0.0011341129311106416,-0.007268437600101938,-0.006237938763912428,0.009433597498150034,0.07551775669679046,0.004351360977373337,0.006231296519664203,0.005378389699723231,0.0,0.0,0.0,-0.007756437511945316,0.003581958797506311,-0.016893089592287486,0.07947313887575135,-0.008612068456343628,-0.03869776705618609,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
